n-plet	method	O-information	alpha	beta	gamma
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	0.9472296725982957	0.3	0.6	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	1.6643840606534135	0.3	0.6	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	0.6752691745758057	0.3	0.6	0.7
X1-X2-X3	GCMI	0.10083862238018457	0.3	0.7	0.7
X1-X2-X3	NPEET	0.0846810905893022	0.3	0.7	0.7
X1-X2-X3	THOI	0.07045820951461793	0.3	0.7	0.7
X1-X2-X3-X4	GCMI	0.2775299723227742	0.3	0.7	0.7
X1-X2-X3-X4	NPEET	0.2713024417316518	0.3	0.7	0.7
X1-X2-X3-X4	THOI	0.19955723285675048	0.3	0.7	0.7
X1-X2-X3-X4-X5	GCMI	0.5082750674664662	0.3	0.7	0.7
X1-X2-X3-X4-X5	NPEET	0.5669576893987408	0.3	0.7	0.7
X1-X2-X3-X4-X5	THOI	0.3653505086898804	0.3	0.7	0.7
X1-X2-X3-X4-X5-X6	GCMI	0.7266860614572206	0.3	0.7	0.7
X1-X2-X3-X4-X5-X6	NPEET	0.8598784652854683	0.3	0.7	0.7
X1-X2-X3-X4-X5-X6	THOI	0.521059250831604	0.3	0.7	0.7
Z00-Z01-X1-X2-X3	GCMI	0.40272029389827235	0.3	0.7	0.7
Z00-Z01-X1-X2-X3	NPEET	0.42201674483509316	0.3	0.7	0.7
Z00-Z01-X1-X2-X3	THOI	0.2807846784591675	0.3	0.7	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	0.6531100754114381	0.3	0.7	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	0.9228603085777636	0.3	0.7	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.4691760540008545	0.3	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.9745144438807433	0.3	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	1.4895485036286413	0.3	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	0.697938060760498	0.3	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.3016057955608935	0.3	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	2.097897112715324	0.3	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	0.9273635864257812	0.3	0.7	0.7
X1-X2-X3	GCMI	0.14794360636656387	0.3	0.8	0.7
X1-X2-X3	NPEET	0.13096832302972458	0.3	0.8	0.7
X1-X2-X3	THOI	0.10309981107711792	0.3	0.8	0.7
X1-X2-X3-X4	GCMI	0.384610706373512	0.3	0.8	0.7
X1-X2-X3-X4	NPEET	0.3858645620470269	0.3	0.8	0.7
X1-X2-X3-X4	THOI	0.27530481815338137	0.3	0.8	0.7
X1-X2-X3-X4-X5	GCMI	0.692634820931907	0.3	0.8	0.7
X1-X2-X3-X4-X5	NPEET	0.7421928662855872	0.3	0.8	0.7
X1-X2-X3-X4-X5	THOI	0.49465579986572267	0.3	0.8	0.7
X1-X2-X3-X4-X5-X6	GCMI	0.9912324354024307	0.3	0.8	0.7
X1-X2-X3-X4-X5-X6	NPEET	1.1398122784667706	0.3	0.8	0.7
X1-X2-X3-X4-X5-X6	THOI	0.7059016227722168	0.3	0.8	0.7
Z00-Z01-X1-X2-X3	GCMI	0.5439538192927914	0.3	0.8	0.7
Z00-Z01-X1-X2-X3	NPEET	0.5807900214159503	0.3	0.8	0.7
Z00-Z01-X1-X2-X3	THOI	0.37862796783447267	0.3	0.8	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	0.8631462100684729	0.3	0.8	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	1.148106086293017	0.3	0.8	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.6162922143936157	0.3	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.2749397019294917	0.3	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	1.8405379712758267	0.3	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	0.9073960304260253	0.3	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.6973908129472641	0.3	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	2.5940773323393898	0.3	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.2025474071502686	0.3	0.8	0.7
X1-X2-X3	GCMI	0.20141900321524883	0.3	0.9	0.7
X1-X2-X3	NPEET	0.1893991346860692	0.3	0.9	0.7
X1-X2-X3	THOI	0.14022436141967773	0.3	0.9	0.7
X1-X2-X3-X4	GCMI	0.504038968758992	0.3	0.9	0.7
X1-X2-X3-X4	NPEET	0.5108188640428726	0.3	0.9	0.7
X1-X2-X3-X4	THOI	0.3605006217956543	0.3	0.9	0.7
X1-X2-X3-X4-X5	GCMI	0.8917883079470978	0.3	0.9	0.7
X1-X2-X3-X4-X5	NPEET	0.9565778703862335	0.3	0.9	0.7
X1-X2-X3-X4-X5	THOI	0.635479474067688	0.3	0.9	0.7
X1-X2-X3-X4-X5-X6	GCMI	1.2719373900800366	0.3	0.9	0.7
X1-X2-X3-X4-X5-X6	NPEET	1.4345896224259556	0.3	0.9	0.7
X1-X2-X3-X4-X5-X6	THOI	0.9032104253768921	0.3	0.9	0.7
Z00-Z01-X1-X2-X3	GCMI	0.6899112713280331	0.3	0.9	0.7
Z00-Z01-X1-X2-X3	NPEET	0.7350013176342847	0.3	0.9	0.7
Z00-Z01-X1-X2-X3	THOI	0.4799252271652222	0.3	0.9	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	1.0840838663077452	0.3	0.9	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	1.4194206042295732	0.3	0.9	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.7724171638488769	0.3	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.586731742007045	0.3	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	2.2472702748502877	0.3	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.1263108730316163	0.3	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	2.1009021925579083	0.3	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	3.1032363413032145	0.3	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.4847886085510253	0.3	0.9	0.7
X1-X2-X3	GCMI	0.25990945892393624	0.3	1.0	0.7
X1-X2-X3	NPEET	0.25188472794991157	0.3	1.0	0.7
X1-X2-X3	THOI	0.18059622049331664	0.3	1.0	0.7
X1-X2-X3-X4	GCMI	0.6298236521101439	0.3	1.0	0.7
X1-X2-X3-X4	NPEET	0.6320768023809318	0.3	1.0	0.7
X1-X2-X3-X4	THOI	0.4480473518371582	0.3	1.0	0.7
X1-X2-X3-X4-X5	GCMI	1.1019586232256935	0.3	1.0	0.7
X1-X2-X3-X4-X5	NPEET	1.1729387067028907	0.3	1.0	0.7
X1-X2-X3-X4-X5	THOI	0.7811901569366455	0.3	1.0	0.7
X1-X2-X3-X4-X5-X6	GCMI	1.5698304334631126	0.3	1.0	0.7
X1-X2-X3-X4-X5-X6	NPEET	1.737557265760513	0.3	1.0	0.7
X1-X2-X3-X4-X5-X6	THOI	1.1094141006469727	0.3	1.0	0.7
Z00-Z01-X1-X2-X3	GCMI	0.8440227315480208	0.3	1.0	0.7
Z00-Z01-X1-X2-X3	NPEET	0.9069422492715862	0.3	1.0	0.7
Z00-Z01-X1-X2-X3	THOI	0.5861824035644532	0.3	1.0	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	1.3111582555617811	0.3	1.0	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	1.6883595130318654	0.3	1.0	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.9294334888458252	0.3	1.0	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.9110719954692286	0.3	1.0	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	2.64417186356711	0.3	1.0	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.3500859260559082	0.3	1.0	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	2.521606420839121	0.3	1.0	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	3.6085990181020855	0.3	1.0	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.7752204895019532	0.3	1.0	0.7
X1-X2-X3	GCMI	2.651949722118907e-05	0.4	0.1	0.7
X1-X2-X3	NPEET	-0.01352570322819222	0.4	0.1	0.7
X1-X2-X3	THOI	1.842975616455078e-05	0.4	0.1	0.7
X1-X2-X3-X4	GCMI	-0.0012900543078453452	0.4	0.1	0.7
X1-X2-X3-X4	NPEET	-0.02174175868556629	0.4	0.1	0.7
X1-X2-X3-X4	THOI	0.00047354698181152345	0.4	0.1	0.7
X1-X2-X3-X4-X5	GCMI	0.008626812099815062	0.4	0.1	0.7
X1-X2-X3-X4-X5	NPEET	0.036154290456459924	0.4	0.1	0.7
X1-X2-X3-X4-X5	THOI	0.007979726791381836	0.4	0.1	0.7
X1-X2-X3-X4-X5-X6	GCMI	0.011811949715127312	0.4	0.1	0.7
X1-X2-X3-X4-X5-X6	NPEET	0.09891343484120405	0.4	0.1	0.7
X1-X2-X3-X4-X5-X6	THOI	0.008811140060424804	0.4	0.1	0.7
Z00-Z01-X1-X2-X3	GCMI	-0.0009258821328606004	0.4	0.1	0.7
Z00-Z01-X1-X2-X3	NPEET	0.07292412138748823	0.4	0.1	0.7
Z00-Z01-X1-X2-X3	THOI	-0.0006186485290527344	0.4	0.1	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	0.04343924057942914	0.4	0.1	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	0.3627978785456147	0.4	0.1	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.03681979179382324	0.4	0.1	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.07134254628216255	0.4	0.1	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	0.5541423960244984	0.4	0.1	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	0.06003894805908203	0.4	0.1	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	0.07213697918104814	0.4	0.1	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	0.7287136309974912	0.4	0.1	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	0.05863766670227051	0.4	0.1	0.7
X1-X2-X3	GCMI	0.0005845477553555245	0.4	0.2	0.7
X1-X2-X3	NPEET	-0.010703456345266727	0.4	0.2	0.7
X1-X2-X3	THOI	0.00042023658752441404	0.4	0.2	0.7
X1-X2-X3-X4	GCMI	0.005396726100663596	0.4	0.2	0.7
X1-X2-X3-X4	NPEET	-0.009583952243915218	0.4	0.2	0.7
X1-X2-X3-X4	THOI	0.004345488548278808	0.4	0.2	0.7
X1-X2-X3-X4-X5	GCMI	0.022575011022781054	0.4	0.2	0.7
X1-X2-X3-X4-X5	NPEET	0.05140226504151837	0.4	0.2	0.7
X1-X2-X3-X4-X5	THOI	0.017230916023254394	0.4	0.2	0.7
X1-X2-X3-X4-X5-X6	GCMI	0.02302002446860172	0.4	0.2	0.7
X1-X2-X3-X4-X5-X6	NPEET	0.13015089055440718	0.4	0.2	0.7
X1-X2-X3-X4-X5-X6	THOI	0.01721081733703613	0.4	0.2	0.7
Z00-Z01-X1-X2-X3	GCMI	0.001801120318819116	0.4	0.2	0.7
Z00-Z01-X1-X2-X3	NPEET	0.05613638033798285	0.4	0.2	0.7
Z00-Z01-X1-X2-X3	THOI	0.0015167951583862304	0.4	0.2	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	0.05605733732698219	0.4	0.2	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	0.36542089349327894	0.4	0.2	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.043444252014160155	0.4	0.2	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.08679332195771287	0.4	0.2	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	0.5614372965392445	0.4	0.2	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	0.06943559646606445	0.4	0.2	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	0.08637987464025017	0.4	0.2	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	0.7419399671011078	0.4	0.2	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	0.06781983375549316	0.4	0.2	0.7
X1-X2-X3	GCMI	0.003708746821682407	0.4	0.3	0.7
X1-X2-X3	NPEET	0.0016156236454332173	0.4	0.3	0.7
X1-X2-X3	THOI	0.002687215805053711	0.4	0.3	0.7
X1-X2-X3-X4	GCMI	0.023861403365225	0.4	0.3	0.7
X1-X2-X3-X4	NPEET	0.013560512868018204	0.4	0.3	0.7
X1-X2-X3-X4	THOI	0.016541409492492675	0.4	0.3	0.7
X1-X2-X3-X4-X5	GCMI	0.057625693217815056	0.4	0.3	0.7
X1-X2-X3-X4-X5	NPEET	0.09156839466113453	0.4	0.3	0.7
X1-X2-X3-X4-X5	THOI	0.04288194179534912	0.4	0.3	0.7
X1-X2-X3-X4-X5-X6	GCMI	0.06274173819349578	0.4	0.3	0.7
X1-X2-X3-X4-X5-X6	NPEET	0.19096644160773799	0.4	0.3	0.7
X1-X2-X3-X4-X5-X6	THOI	0.04794983863830567	0.4	0.3	0.7
Z00-Z01-X1-X2-X3	GCMI	0.02173307220217229	0.4	0.3	0.7
Z00-Z01-X1-X2-X3	NPEET	0.07502121328631209	0.4	0.3	0.7
Z00-Z01-X1-X2-X3	THOI	0.016198134422302245	0.4	0.3	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	0.09141402288683373	0.4	0.3	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	0.39373116237242806	0.4	0.3	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.07031269073486328	0.4	0.3	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.1448761367014491	0.4	0.3	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	0.6208886453047949	0.4	0.3	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	0.11478056907653808	0.4	0.3	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	0.16509455038871365	0.4	0.3	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	0.8614213582162116	0.4	0.3	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	0.12885470390319825	0.4	0.3	0.7
X1-X2-X3	GCMI	0.012422698114034425	0.4	0.4	0.7
X1-X2-X3	NPEET	-0.005082193021147363	0.4	0.4	0.7
X1-X2-X3	THOI	0.008941721916198731	0.4	0.4	0.7
X1-X2-X3-X4	GCMI	0.05623180884665739	0.4	0.4	0.7
X1-X2-X3-X4	NPEET	0.03311057984194177	0.4	0.4	0.7
X1-X2-X3-X4	THOI	0.04000635147094726	0.4	0.4	0.7
X1-X2-X3-X4-X5	GCMI	0.1181046507357669	0.4	0.4	0.7
X1-X2-X3-X4-X5	NPEET	0.12908062463579703	0.4	0.4	0.7
X1-X2-X3-X4-X5	THOI	0.08837459087371827	0.4	0.4	0.7
X1-X2-X3-X4-X5-X6	GCMI	0.14245856592235456	0.4	0.4	0.7
X1-X2-X3-X4-X5-X6	NPEET	0.23143558563232602	0.4	0.4	0.7
X1-X2-X3-X4-X5-X6	THOI	0.10858640670776368	0.4	0.4	0.7
Z00-Z01-X1-X2-X3	GCMI	0.06710910022717816	0.4	0.4	0.7
Z00-Z01-X1-X2-X3	NPEET	0.09305618873002217	0.4	0.4	0.7
Z00-Z01-X1-X2-X3	THOI	0.04870283603668213	0.4	0.4	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	0.16573036663005958	0.4	0.4	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	0.44672651710360645	0.4	0.4	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.12553980350494384	0.4	0.4	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.259425640278209	0.4	0.4	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	0.7173763680535721	0.4	0.4	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	0.20020027160644532	0.4	0.4	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	0.3258584127427646	0.4	0.4	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	1.060652072277246	0.4	0.4	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	0.2471696376800537	0.4	0.4	0.7
X1-X2-X3	GCMI	0.02940964775198629	0.4	0.5	0.7
X1-X2-X3	NPEET	0.01878645088718427	0.4	0.5	0.7
X1-X2-X3	THOI	0.021108412742614747	0.4	0.5	0.7
X1-X2-X3-X4	GCMI	0.10430105800307343	0.4	0.5	0.7
X1-X2-X3-X4	NPEET	0.09595107201325756	0.4	0.5	0.7
X1-X2-X3-X4	THOI	0.07702174186706542	0.4	0.5	0.7
X1-X2-X3-X4-X5	GCMI	0.20858687831157602	0.4	0.5	0.7
X1-X2-X3-X4-X5	NPEET	0.24539200705136482	0.4	0.5	0.7
X1-X2-X3-X4-X5	THOI	0.15742805004119872	0.4	0.5	0.7
X1-X2-X3-X4-X5-X6	GCMI	0.2713982411821451	0.4	0.5	0.7
X1-X2-X3-X4-X5-X6	NPEET	0.4019273438544538	0.4	0.5	0.7
X1-X2-X3-X4-X5-X6	THOI	0.2061905860900879	0.4	0.5	0.7
Z00-Z01-X1-X2-X3	GCMI	0.13855380874671824	0.4	0.5	0.7
Z00-Z01-X1-X2-X3	NPEET	0.17851486912959197	0.4	0.5	0.7
Z00-Z01-X1-X2-X3	THOI	0.09936740398406982	0.4	0.5	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	0.2703026981326019	0.4	0.5	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	0.5762170409461458	0.4	0.5	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.20503346920013427	0.4	0.5	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.4232751551995776	0.4	0.5	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	0.9383170476378708	0.4	0.5	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	0.3221568584442139	0.4	0.5	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	0.5570341251913689	0.4	0.5	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	1.3538405895280192	0.4	0.5	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	0.41701107025146483	0.4	0.5	0.7
X1-X2-X3	GCMI	0.051602260403738054	0.4	0.6	0.7
X1-X2-X3	NPEET	0.044653691649921126	0.4	0.6	0.7
X1-X2-X3	THOI	0.03706126213073731	0.4	0.6	0.7
X1-X2-X3-X4	GCMI	0.1627329689247266	0.4	0.6	0.7
X1-X2-X3-X4	NPEET	0.1491278179597974	0.4	0.6	0.7
X1-X2-X3-X4	THOI	0.12151267528533935	0.4	0.6	0.7
X1-X2-X3-X4-X5	GCMI	0.32001490698083684	0.4	0.6	0.7
X1-X2-X3-X4-X5	NPEET	0.38784270463864806	0.4	0.6	0.7
X1-X2-X3-X4-X5	THOI	0.24058666229248046	0.4	0.6	0.7
X1-X2-X3-X4-X5-X6	GCMI	0.4370829585655766	0.4	0.6	0.7
X1-X2-X3-X4-X5-X6	NPEET	0.5948779709664425	0.4	0.6	0.7
X1-X2-X3-X4-X5-X6	THOI	0.32810776233673095	0.4	0.6	0.7
Z00-Z01-X1-X2-X3	GCMI	0.22324528856833722	0.4	0.6	0.7
Z00-Z01-X1-X2-X3	NPEET	0.2539116537195037	0.4	0.6	0.7
Z00-Z01-X1-X2-X3	THOI	0.15944907665252686	0.4	0.6	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	0.39913999577135045	0.4	0.6	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	0.7335279276103602	0.4	0.6	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.3013128757476807	0.4	0.6	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.6237350886806212	0.4	0.6	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	1.225981186524967	0.4	0.6	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	0.46855759620666504	0.4	0.6	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	0.8380159587417054	0.4	0.6	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	1.7331544381296538	0.4	0.6	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	0.6195096492767334	0.4	0.6	0.7
X1-X2-X3	GCMI	0.08764580864636176	0.4	0.7	0.7
X1-X2-X3	NPEET	0.06337479065108007	0.4	0.7	0.7
X1-X2-X3	THOI	0.06236599683761597	0.4	0.7	0.7
X1-X2-X3-X4	GCMI	0.24826556464436916	0.4	0.7	0.7
X1-X2-X3-X4	NPEET	0.2513352591331139	0.4	0.7	0.7
X1-X2-X3-X4	THOI	0.1854167699813843	0.4	0.7	0.7
X1-X2-X3-X4-X5	GCMI	0.47333633496666144	0.4	0.7	0.7
X1-X2-X3-X4-X5	NPEET	0.5206744224280131	0.4	0.7	0.7
X1-X2-X3-X4-X5	THOI	0.3534142732620239	0.4	0.7	0.7
X1-X2-X3-X4-X5-X6	GCMI	0.6572475984896549	0.4	0.7	0.7
X1-X2-X3-X4-X5-X6	NPEET	0.8373131559851636	0.4	0.7	0.7
X1-X2-X3-X4-X5-X6	THOI	0.48814542293548585	0.4	0.7	0.7
Z00-Z01-X1-X2-X3	GCMI	0.34383818937668326	0.4	0.7	0.7
Z00-Z01-X1-X2-X3	NPEET	0.3725181512248355	0.4	0.7	0.7
Z00-Z01-X1-X2-X3	THOI	0.24361960887908934	0.4	0.7	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	0.5754456797940186	0.4	0.7	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	0.94339906210868	0.4	0.7	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.43016371726989744	0.4	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.8846492757731266	0.4	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	1.5161529422685658	0.4	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	0.6566901206970215	0.4	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.1858830005256862	0.4	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	2.144856623284196	0.4	0.7	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	0.8684807777404785	0.4	0.7	0.7
X1-X2-X3	GCMI	0.13008045096470394	0.4	0.8	0.7
X1-X2-X3	NPEET	0.1196008218582671	0.4	0.8	0.7
X1-X2-X3	THOI	0.0919906497001648	0.4	0.8	0.7
X1-X2-X3-X4	GCMI	0.3431616477650293	0.4	0.8	0.7
X1-X2-X3-X4	NPEET	0.3510215610577679	0.4	0.8	0.7
X1-X2-X3-X4	THOI	0.25564305782318114	0.4	0.8	0.7
X1-X2-X3-X4-X5	GCMI	0.6390380311652397	0.4	0.8	0.7
X1-X2-X3-X4-X5	NPEET	0.7205773498808636	0.4	0.8	0.7
X1-X2-X3-X4-X5	THOI	0.47350122928619387	0.4	0.8	0.7
X1-X2-X3-X4-X5-X6	GCMI	0.8996807481476445	0.4	0.8	0.7
X1-X2-X3-X4-X5-X6	NPEET	1.107941293101089	0.4	0.8	0.7
X1-X2-X3-X4-X5-X6	THOI	0.6615655422210693	0.4	0.8	0.7
Z00-Z01-X1-X2-X3	GCMI	0.47319902610501946	0.4	0.8	0.7
Z00-Z01-X1-X2-X3	NPEET	0.5200727288082618	0.4	0.8	0.7
Z00-Z01-X1-X2-X3	THOI	0.3331786632537842	0.4	0.8	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	0.7593560235091946	0.4	0.8	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	1.1668658898416269	0.4	0.8	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.5624608039855957	0.4	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.154262866842479	0.4	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	1.8854148890668507	0.4	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	0.8477119684219361	0.4	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.5519851988154172	0.4	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	2.616139486235125	0.4	0.8	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.126481819152832	0.4	0.8	0.7
X1-X2-X3	GCMI	0.17961538389737614	0.4	0.9	0.7
X1-X2-X3	NPEET	0.1841752702498623	0.4	0.9	0.7
X1-X2-X3	THOI	0.12648677825927734	0.4	0.9	0.7
X1-X2-X3-X4	GCMI	0.4508927830190391	0.4	0.9	0.7
X1-X2-X3-X4	NPEET	0.4796202901513514	0.4	0.9	0.7
X1-X2-X3-X4	THOI	0.3333576202392578	0.4	0.9	0.7
X1-X2-X3-X4-X5	GCMI	0.821625208136121	0.4	0.9	0.7
X1-X2-X3-X4-X5	NPEET	0.9095439306242514	0.4	0.9	0.7
X1-X2-X3-X4-X5	THOI	0.6035327196121216	0.4	0.9	0.7
X1-X2-X3-X4-X5-X6	GCMI	1.158240844449247	0.4	0.9	0.7
X1-X2-X3-X4-X5-X6	NPEET	1.385863472525307	0.4	0.9	0.7
X1-X2-X3-X4-X5-X6	THOI	0.8442955017089844	0.4	0.9	0.7
Z00-Z01-X1-X2-X3	GCMI	0.6091726310224486	0.4	0.9	0.7
Z00-Z01-X1-X2-X3	NPEET	0.6783687467285203	0.4	0.9	0.7
Z00-Z01-X1-X2-X3	THOI	0.4278069019317627	0.4	0.9	0.7
Z00-Z01-X1-X2-X3-X4	GCMI	0.9574876582709535	0.4	0.9	0.7
Z00-Z01-X1-X2-X3-X4	NPEET	1.418459546652296	0.4	0.9	0.7
Z00-Z01-X1-X2-X3-X4	THOI	0.7035918712615967	0.4	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.4384979414870838	0.4	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5	NPEET	2.236867502405587	0.4	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.0486760139465332	0.4	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.9259820899636508	0.4	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	3.116084581228692	0.4	0.9	0.7
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.3893182277679443	0.4	0.9	0.7
X1-X2-X3	GCMI	0.2332712275026088	0.4	1.0	0.7
X1-X2-X3	NPEET	0.2282408807700393	0.4	1.0	0.7
X1-X2-X3	THOI	0.16350157260894777	0.4	1.0	0.7
X1-X2-X3-X4	GCMI	0.5655054081613498	0.4	1.0	0.7
X1-X2-X3-X4	NPEET	0.581895711687433	0.4	1.0	0.7
X1-X2-X3-X4	THOI	0.4146350145339966	0.4	1.0	0.7
X1-X2-X3-X4-X5	GCMI	1.0155485073847674	0.4	1.0	0.7
X1-X2-X3-X4-X5	NPEET	1.1235544297030309	0.4	1.0	0.7
X1-X2-X3-X4-X5	THOI	0.7393826961517334	0.4	1.0	0.7
