n-plet	method	O-information	alpha	beta
X1-X4-X5-X6	GCMI	-1.399985343653043e-07	0.7000000000000001	0.6
X1-X4-X5-X6	NPEET	0.33172893487562083	0.7000000000000001	0.6
X1-X4-X5-X6	THOI	-1.56402587890625e-05	0.7000000000000001	0.6
X2-X3-X6	GCMI	0.0011160820419062745	0.7000000000000001	0.6
X2-X3-X6	NPEET	-0.0023759317625575704	0.7000000000000001	0.6
X2-X3-X6	THOI	0.001875591278076172	0.7000000000000001	0.6
X4-X5-X6	GCMI	-4.56620468085589e-06	0.7000000000000001	0.6
X4-X5-X6	NPEET	0.16358412745887954	0.7000000000000001	0.6
X4-X5-X6	THOI	-1.964569091796875e-05	0.7000000000000001	0.6
X1-X2-X3-X6	GCMI	0.0008806541738294981	0.7000000000000001	0.7000000000000001
X1-X2-X3-X6	NPEET	-0.0005942556813401722	0.7000000000000001	0.7000000000000001
X1-X2-X3-X6	THOI	0.0021429061889648438	0.7000000000000001	0.7000000000000001
X1-X4-X5-X6	GCMI	1.0190576490032299e-05	0.7000000000000001	0.7000000000000001
X1-X4-X5-X6	NPEET	0.32753854832110746	0.7000000000000001	0.7000000000000001
X1-X4-X5-X6	THOI	-3.92913818359375e-05	0.7000000000000001	0.7000000000000001
X2-X3-X6	GCMI	0.0008701913051041288	0.7000000000000001	0.7000000000000001
X2-X3-X6	NPEET	-0.031708512832284264	0.7000000000000001	0.7000000000000001
X2-X3-X6	THOI	0.002156639099121094	0.7000000000000001	0.7000000000000001
X4-X5-X6	GCMI	3.1047574466924743e-07	0.7000000000000001	0.7000000000000001
X4-X5-X6	NPEET	0.1652771822698062	0.7000000000000001	0.7000000000000001
X4-X5-X6	THOI	-4.444122314453125e-05	0.7000000000000001	0.7000000000000001
X1-X2-X3-X6	GCMI	0.0010339982765920296	0.7000000000000001	0.8
X1-X2-X3-X6	NPEET	0.0008282574583517999	0.7000000000000001	0.8
X1-X2-X3-X6	THOI	0.0022867202758789064	0.7000000000000001	0.8
X1-X4-X5-X6	GCMI	-1.6476191710523836e-06	0.7000000000000001	0.8
X1-X4-X5-X6	NPEET	0.36345716496198366	0.7000000000000001	0.8
X1-X4-X5-X6	THOI	-3.4236907958984374e-05	0.7000000000000001	0.8
X2-X3-X6	GCMI	0.0010473878957139248	0.7000000000000001	0.8
X2-X3-X6	NPEET	-0.01485527347868274	0.7000000000000001	0.8
X2-X3-X6	THOI	0.002280998229980469	0.7000000000000001	0.8
X4-X5-X6	GCMI	1.8671394659719453e-06	0.7000000000000001	0.8
X4-X5-X6	NPEET	0.17106721352390047	0.7000000000000001	0.8
X4-X5-X6	THOI	-3.366470336914062e-05	0.7000000000000001	0.8
X1-X2-X3-X6	GCMI	0.0015891593219627964	0.7000000000000001	0.9
X1-X2-X3-X6	NPEET	-0.0035863795281905197	0.7000000000000001	0.9
X1-X2-X3-X6	THOI	0.0030694007873535156	0.7000000000000001	0.9
X1-X4-X5-X6	GCMI	1.6831072824174952e-05	0.7000000000000001	0.9
X1-X4-X5-X6	NPEET	0.29733695085582246	0.7000000000000001	0.9
X1-X4-X5-X6	THOI	-2.25067138671875e-05	0.7000000000000001	0.9
X2-X3-X6	GCMI	0.0016562183916329688	0.7000000000000001	0.9
X2-X3-X6	NPEET	-0.04082481277515768	0.7000000000000001	0.9
X2-X3-X6	THOI	0.003107166290283203	0.7000000000000001	0.9
X4-X5-X6	GCMI	3.641599952786123e-06	0.7000000000000001	0.9
X4-X5-X6	NPEET	0.1468822979164937	0.7000000000000001	0.9
X4-X5-X6	THOI	-3.35693359375e-05	0.7000000000000001	0.9
X1-X2-X3-X6	GCMI	0.0011914300484349382	0.7000000000000001	1.0
X1-X2-X3-X6	NPEET	0.03507079833735886	0.7000000000000001	1.0
X1-X2-X3-X6	THOI	0.0028161048889160157	0.7000000000000001	1.0
X1-X4-X5-X6	GCMI	1.7257347934673817e-06	0.7000000000000001	1.0
X1-X4-X5-X6	NPEET	0.3282508008066628	0.7000000000000001	1.0
X1-X4-X5-X6	THOI	-4.1961669921875e-06	0.7000000000000001	1.0
X2-X3-X6	GCMI	0.0011882427456043842	0.7000000000000001	1.0
X2-X3-X6	NPEET	-0.032502451134761044	0.7000000000000001	1.0
X2-X3-X6	THOI	0.0028115272521972655	0.7000000000000001	1.0
X4-X5-X6	GCMI	-7.695807913776776e-06	0.7000000000000001	1.0
X4-X5-X6	NPEET	0.14398584647673243	0.7000000000000001	1.0
X4-X5-X6	THOI	-1.1539459228515625e-05	0.7000000000000001	1.0
X1-X2-X3-X6	GCMI	8.771729047225562e-05	0.8	0.1
X1-X2-X3-X6	NPEET	0.07252202313142249	0.8	0.1
X1-X2-X3-X6	THOI	9.708404541015625e-05	0.8	0.1
X1-X4-X5-X6	GCMI	7.498884436074604e-07	0.8	0.1
X1-X4-X5-X6	NPEET	0.3182603481983321	0.8	0.1
X1-X4-X5-X6	THOI	-4.76837158203125e-07	0.8	0.1
X2-X3-X6	GCMI	6.668374092981822e-05	0.8	0.1
X2-X3-X6	NPEET	0.03125899752921448	0.8	0.1
X2-X3-X6	THOI	7.13348388671875e-05	0.8	0.1
X4-X5-X6	GCMI	3.6591711456424035e-07	0.8	0.1
X4-X5-X6	NPEET	0.19180749289849838	0.8	0.1
X4-X5-X6	THOI	1.9073486328125e-07	0.8	0.1
X1-X2-X3-X6	GCMI	0.0002463498555435706	0.8	0.2
X1-X2-X3-X6	NPEET	0.09747078644672129	0.8	0.2
X1-X2-X3-X6	THOI	0.00023479461669921874	0.8	0.2
X1-X4-X5-X6	GCMI	6.48348217779926e-06	0.8	0.2
X1-X4-X5-X6	NPEET	0.318868568385669	0.8	0.2
X1-X4-X5-X6	THOI	-3.147125244140625e-06	0.8	0.2
X2-X3-X6	GCMI	0.00019513780356579248	0.8	0.2
X2-X3-X6	NPEET	0.009881049859506419	0.8	0.2
X2-X3-X6	THOI	0.00022134780883789062	0.8	0.2
X4-X5-X6	GCMI	5.065044231322702e-06	0.8	0.2
X4-X5-X6	NPEET	0.17038129189420345	0.8	0.2
X4-X5-X6	THOI	-5.817413330078125e-06	0.8	0.2
X1-X2-X3-X6	GCMI	-8.910131168491376e-05	0.8	0.30000000000000004
X1-X2-X3-X6	NPEET	0.053943070180331176	0.8	0.30000000000000004
X1-X2-X3-X6	THOI	0.0003373146057128906	0.8	0.30000000000000004
X1-X4-X5-X6	GCMI	-1.5102961256729941e-06	0.8	0.30000000000000004
X1-X4-X5-X6	NPEET	0.3430413650500558	0.8	0.30000000000000004
X1-X4-X5-X6	THOI	-1.9073486328125e-06	0.8	0.30000000000000004
X2-X3-X6	GCMI	-0.00012343600075386262	0.8	0.30000000000000004
X2-X3-X6	NPEET	0.03827473886538364	0.8	0.30000000000000004
X2-X3-X6	THOI	0.0003329277038574219	0.8	0.30000000000000004
X4-X5-X6	GCMI	1.1142739642977516e-06	0.8	0.30000000000000004
X4-X5-X6	NPEET	0.18953094042662907	0.8	0.30000000000000004
X4-X5-X6	THOI	-1.9073486328125e-06	0.8	0.30000000000000004
X1-X2-X3-X6	GCMI	0.0004480766662382507	0.8	0.4
X1-X2-X3-X6	NPEET	0.04922731392060627	0.8	0.4
X1-X2-X3-X6	THOI	0.0008841514587402344	0.8	0.4
X1-X4-X5-X6	GCMI	-1.9289070297645595e-05	0.8	0.4
X1-X4-X5-X6	NPEET	0.3136793129786408	0.8	0.4
X1-X4-X5-X6	THOI	-1.02996826171875e-05	0.8	0.4
X2-X3-X6	GCMI	0.0004350986688388403	0.8	0.4
X2-X3-X6	NPEET	0.0020059230913364702	0.8	0.4
X2-X3-X6	THOI	0.0009025096893310547	0.8	0.4
X4-X5-X6	GCMI	-1.2270401329672609e-05	0.8	0.4
X4-X5-X6	NPEET	0.1796314735672558	0.8	0.4
X4-X5-X6	THOI	-8.392333984375e-06	0.8	0.4
X1-X2-X3-X6	GCMI	0.00034897082234479625	0.8	0.5
X1-X2-X3-X6	NPEET	0.05527072310722403	0.8	0.5
X1-X2-X3-X6	THOI	0.0011528968811035157	0.8	0.5
X1-X4-X5-X6	GCMI	3.862570978441227e-06	0.8	0.5
X1-X4-X5-X6	NPEET	0.31281109637120325	0.8	0.5
X1-X4-X5-X6	THOI	7.534027099609375e-06	0.8	0.5
X2-X3-X6	GCMI	0.0003438789879760762	0.8	0.5
X2-X3-X6	NPEET	0.032185441937169657	0.8	0.5
X2-X3-X6	THOI	0.0011722087860107423	0.8	0.5
X4-X5-X6	GCMI	6.149389243503833e-06	0.8	0.5
X4-X5-X6	NPEET	0.165429042489939	0.8	0.5
X4-X5-X6	THOI	9.918212890625e-06	0.8	0.5
X1-X2-X3-X6	GCMI	-0.0005040368439374277	0.8	0.6
X1-X2-X3-X6	NPEET	0.0434833030503313	0.8	0.6
X1-X2-X3-X6	THOI	0.000982952117919922	0.8	0.6
X1-X4-X5-X6	GCMI	-1.6204220488447164e-05	0.8	0.6
X1-X4-X5-X6	NPEET	0.2915662435703236	0.8	0.6
X1-X4-X5-X6	THOI	6.008148193359375e-06	0.8	0.6
X2-X3-X6	GCMI	-0.0005197331011290273	0.8	0.6
X2-X3-X6	NPEET	0.01588309669798722	0.8	0.6
X2-X3-X6	THOI	0.000982379913330078	0.8	0.6
X4-X5-X6	GCMI	-1.5036161931192283e-05	0.8	0.6
X4-X5-X6	NPEET	0.15695333004555306	0.8	0.6
X4-X5-X6	THOI	2.574920654296875e-06	0.8	0.6
X1-X2-X3-X6	GCMI	-0.00014262617653812982	0.8	0.7000000000000001
X1-X2-X3-X6	NPEET	0.001714473430678254	0.8	0.7000000000000001
X1-X2-X3-X6	THOI	0.0014379501342773437	0.8	0.7000000000000001
X1-X4-X5-X6	GCMI	-3.5638870186716073e-05	0.8	0.7000000000000001
X1-X4-X5-X6	NPEET	0.3023098214622781	0.8	0.7000000000000001
X1-X4-X5-X6	THOI	-3.690719604492188e-05	0.8	0.7000000000000001
X2-X3-X6	GCMI	-0.00010481846557599538	0.8	0.7000000000000001
X2-X3-X6	NPEET	-0.017720326179727585	0.8	0.7000000000000001
X2-X3-X6	THOI	0.001456451416015625	0.8	0.7000000000000001
X4-X5-X6	GCMI	-3.261710996955713e-05	0.8	0.7000000000000001
X4-X5-X6	NPEET	0.14552055009691162	0.8	0.7000000000000001
X4-X5-X6	THOI	-3.681182861328125e-05	0.8	0.7000000000000001
X1-X2-X3-X6	GCMI	0.0010487675363080485	0.8	0.8
X1-X2-X3-X6	NPEET	0.03780284809265524	0.8	0.8
X1-X2-X3-X6	THOI	0.002449321746826172	0.8	0.8
X1-X4-X5-X6	GCMI	-5.0381848426184205e-05	0.8	0.8
X1-X4-X5-X6	NPEET	0.30983652096227166	0.8	0.8
X1-X4-X5-X6	THOI	-8.554458618164063e-05	0.8	0.8
X2-X3-X6	GCMI	0.001074494931136627	0.8	0.8
X2-X3-X6	NPEET	-0.024776539438263613	0.8	0.8
X2-X3-X6	THOI	0.002469968795776367	0.8	0.8
X4-X5-X6	GCMI	-4.161920197240931e-05	0.8	0.8
X4-X5-X6	NPEET	0.14603591496789398	0.8	0.8
X4-X5-X6	THOI	-7.925033569335937e-05	0.8	0.8
X1-X2-X3-X6	GCMI	0.000904846971153006	0.8	0.9
X1-X2-X3-X6	NPEET	0.0028475271564140313	0.8	0.9
X1-X2-X3-X6	THOI	0.002463626861572266	0.8	0.9
X1-X4-X5-X6	GCMI	-6.24233307604527e-06	0.8	0.9
X1-X4-X5-X6	NPEET	0.30837366706412794	0.8	0.9
X1-X4-X5-X6	THOI	3.0517578125e-05	0.8	0.9
X2-X3-X6	GCMI	0.0010260058610532142	0.8	0.9
X2-X3-X6	NPEET	-0.020609504468998275	0.8	0.9
X2-X3-X6	THOI	0.0025397300720214843	0.8	0.9
X4-X5-X6	GCMI	7.447973498386772e-07	0.8	0.9
X4-X5-X6	NPEET	0.14832390947669136	0.8	0.9
X4-X5-X6	THOI	3.490447998046875e-05	0.8	0.9
X1-X2-X3-X6	GCMI	0.0007901773439812132	0.8	1.0
X1-X2-X3-X6	NPEET	-0.0026267740330382593	0.8	1.0
X1-X2-X3-X6	THOI	0.002657508850097656	0.8	1.0
X1-X4-X5-X6	GCMI	4.298403132452222e-05	0.8	1.0
X1-X4-X5-X6	NPEET	0.26528351847002085	0.8	1.0
X1-X4-X5-X6	THOI	-2.0122528076171876e-05	0.8	1.0
X2-X3-X6	GCMI	0.0008568018605926043	0.8	1.0
X2-X3-X6	NPEET	-0.02849896380399013	0.8	1.0
X2-X3-X6	THOI	0.002698802947998047	0.8	1.0
X4-X5-X6	GCMI	5.032297777933792e-05	0.8	1.0
X4-X5-X6	NPEET	0.15238733633302975	0.8	1.0
X4-X5-X6	THOI	-1.5735626220703125e-05	0.8	1.0
X1-X2-X3-X6	GCMI	-1.8513467436775956e-05	0.9	0.1
X1-X2-X3-X6	NPEET	0.0933233461277851	0.9	0.1
X1-X2-X3-X6	THOI	-4.100799560546875e-06	0.9	0.1
X1-X4-X5-X6	GCMI	-5.769116349085834e-07	0.9	0.1
X1-X4-X5-X6	NPEET	0.32059027176791516	0.9	0.1
X1-X4-X5-X6	THOI	1.049041748046875e-06	0.9	0.1
X2-X3-X6	GCMI	-4.4139185513536464e-05	0.9	0.1
X2-X3-X6	NPEET	0.05341118606295083	0.9	0.1
X2-X3-X6	THOI	-1.8072128295898437e-05	0.9	0.1
X4-X5-X6	GCMI	-7.655759604929813e-07	0.9	0.1
X4-X5-X6	NPEET	0.17522594036508324	0.9	0.1
X4-X5-X6	THOI	3.814697265625e-07	0.9	0.1
X1-X2-X3-X6	GCMI	-0.0003369750812289851	0.9	0.2
X1-X2-X3-X6	NPEET	0.07665766147264322	0.9	0.2
X1-X2-X3-X6	THOI	5.8746337890625e-05	0.9	0.2
X1-X4-X5-X6	GCMI	8.422058129298194e-06	0.9	0.2
X1-X4-X5-X6	NPEET	0.3176704882290437	0.9	0.2
X1-X4-X5-X6	THOI	7.43865966796875e-06	0.9	0.2
X2-X3-X6	GCMI	-0.00032209742786939446	0.9	0.2
X2-X3-X6	NPEET	0.026642135028108527	0.9	0.2
X2-X3-X6	THOI	8.115768432617187e-05	0.9	0.2
X4-X5-X6	GCMI	1.1666073843130676e-05	0.9	0.2
X4-X5-X6	NPEET	0.17755371111694754	0.9	0.2
X4-X5-X6	THOI	7.724761962890625e-06	0.9	0.2
X1-X2-X3-X6	GCMI	0.0001229179818054149	0.9	0.30000000000000004
X1-X2-X3-X6	NPEET	0.08403299914072733	0.9	0.30000000000000004
X1-X2-X3-X6	THOI	0.0005036354064941406	0.9	0.30000000000000004
X1-X4-X5-X6	GCMI	-1.4255754281222722e-05	0.9	0.30000000000000004
X1-X4-X5-X6	NPEET	0.28107520398595154	0.9	0.30000000000000004
X1-X4-X5-X6	THOI	-7.534027099609375e-06	0.9	0.30000000000000004
X2-X3-X6	GCMI	0.00018173197980129175	0.9	0.30000000000000004
X2-X3-X6	NPEET	0.029003393204832407	0.9	0.30000000000000004
X2-X3-X6	THOI	0.0005282402038574219	0.9	0.30000000000000004
X4-X5-X6	GCMI	-1.519600824071432e-05	0.9	0.30000000000000004
X4-X5-X6	NPEET	0.1776084915144347	0.9	0.30000000000000004
X4-X5-X6	THOI	-9.632110595703125e-06	0.9	0.30000000000000004
X1-X2-X3-X6	GCMI	0.00011234842550962298	0.9	0.4
X1-X2-X3-X6	NPEET	0.08683277484308434	0.9	0.4
X1-X2-X3-X6	THOI	0.0005497932434082031	0.9	0.4
X1-X4-X5-X6	GCMI	-1.5485909113266416e-06	0.9	0.4
X1-X4-X5-X6	NPEET	0.3019532784271114	0.9	0.4
X1-X4-X5-X6	THOI	2.002716064453125e-06	0.9	0.4
X2-X3-X6	GCMI	8.90084128730706e-05	0.9	0.4
X2-X3-X6	NPEET	0.02552091369573084	0.9	0.4
X2-X3-X6	THOI	0.000546121597290039	0.9	0.4
X4-X5-X6	GCMI	2.1517732751163976e-07	0.9	0.4
X4-X5-X6	NPEET	0.13979054518432116	0.9	0.4
X4-X5-X6	THOI	2.6702880859375e-06	0.9	0.4
X1-X2-X3-X6	GCMI	-9.66130037696189e-06	0.9	0.5
X1-X2-X3-X6	NPEET	0.0816636687356926	0.9	0.5
X1-X2-X3-X6	THOI	0.0009115219116210937	0.9	0.5
X1-X4-X5-X6	GCMI	5.120314746775989e-06	0.9	0.5
X1-X4-X5-X6	NPEET	0.3046507242701981	0.9	0.5
X1-X4-X5-X6	THOI	-8.106231689453125e-06	0.9	0.5
X2-X3-X6	GCMI	-7.507152227717028e-05	0.9	0.5
X2-X3-X6	NPEET	0.024856137213604156	0.9	0.5
X2-X3-X6	THOI	0.0008564949035644531	0.9	0.5
X4-X5-X6	GCMI	-4.265359370414501e-06	0.9	0.5
X4-X5-X6	NPEET	0.1714202017073596	0.9	0.5
X4-X5-X6	THOI	-1.2874603271484375e-05	0.9	0.5
X1-X2-X3-X6	GCMI	0.00040031497511279214	0.9	0.6
X1-X2-X3-X6	NPEET	0.08754502535546323	0.9	0.6
X1-X2-X3-X6	THOI	0.001356029510498047	0.9	0.6
X1-X4-X5-X6	GCMI	-1.660781564325475e-05	0.9	0.6
X1-X4-X5-X6	NPEET	0.2990485119122702	0.9	0.6
X1-X4-X5-X6	THOI	-1.544952392578125e-05	0.9	0.6
X2-X3-X6	GCMI	0.0004031922474661442	0.9	0.6
X2-X3-X6	NPEET	0.008776730656867748	0.9	0.6
X2-X3-X6	THOI	0.0013519763946533204	0.9	0.6
X4-X5-X6	GCMI	-2.0032822231286218e-05	0.9	0.6
X4-X5-X6	NPEET	0.15418524943157888	0.9	0.6
X4-X5-X6	THOI	-1.79290771484375e-05	0.9	0.6
X1-X2-X3-X6	GCMI	0.0003734368753043782	0.9	0.7000000000000001
X1-X2-X3-X6	NPEET	0.012613703444667123	0.9	0.7000000000000001
X1-X2-X3-X6	THOI	0.0014108657836914063	0.9	0.7000000000000001
X1-X4-X5-X6	GCMI	-5.466859925356005e-05	0.9	0.7000000000000001
X1-X4-X5-X6	NPEET	0.2837562989495105	0.9	0.7000000000000001
X1-X4-X5-X6	THOI	-2.288818359375e-05	0.9	0.7000000000000001
X2-X3-X6	GCMI	0.0003631440586099544	0.9	0.7000000000000001
X2-X3-X6	NPEET	-0.020507825978918603	0.9	0.7000000000000001
X2-X3-X6	THOI	0.0014039993286132813	0.9	0.7000000000000001
X4-X5-X6	GCMI	-4.4000910259356374e-05	0.9	0.7000000000000001
X4-X5-X6	NPEET	0.13091085357532856	0.9	0.7000000000000001
X4-X5-X6	THOI	-1.621246337890625e-05	0.9	0.7000000000000001
X1-X2-X3-X6	GCMI	-0.0007045877053386107	0.9	0.8
X1-X2-X3-X6	NPEET	0.04635088534808531	0.9	0.8
X1-X2-X3-X6	THOI	0.0013357162475585937	0.9	0.8
X1-X4-X5-X6	GCMI	-0.00018766231121389865	0.9	0.8
X1-X4-X5-X6	NPEET	0.3088808002869438	0.9	0.8
X1-X4-X5-X6	THOI	-0.00011997222900390625	0.9	0.8
X2-X3-X6	GCMI	-0.0007193204157545097	0.9	0.8
X2-X3-X6	NPEET	-0.016922503717485604	0.9	0.8
X2-X3-X6	THOI	0.0013105392456054688	0.9	0.8
X4-X5-X6	GCMI	-0.00019192329334885016	0.9	0.8
X4-X5-X6	NPEET	0.14098803170444169	0.9	0.8
X4-X5-X6	THOI	-0.00012369155883789061	0.9	0.8
X1-X2-X3-X6	GCMI	-2.694837897010416e-05	0.9	0.9
X1-X2-X3-X6	NPEET	0.027959325789083778	0.9	0.9
X1-X2-X3-X6	THOI	0.0018994331359863282	0.9	0.9
X1-X4-X5-X6	GCMI	-7.636469526239864e-05	0.9	0.9
X1-X4-X5-X6	NPEET	0.29833656688855364	0.9	0.9
X1-X4-X5-X6	THOI	-2.613067626953125e-05	0.9	0.9
X2-X3-X6	GCMI	-1.2749256664434937e-05	0.9	0.9
X2-X3-X6	NPEET	-0.015506996856981736	0.9	0.9
X2-X3-X6	THOI	0.0019024848937988282	0.9	0.9
X4-X5-X6	GCMI	-7.962797372051966e-05	0.9	0.9
X4-X5-X6	NPEET	0.16739727198901644	0.9	0.9
X4-X5-X6	THOI	-3.24249267578125e-05	0.9	0.9
X1-X2-X3-X6	GCMI	2.2964570880645852e-05	0.9	1.0
X1-X2-X3-X6	NPEET	-0.009197093917902067	0.9	1.0
X1-X2-X3-X6	THOI	0.002207660675048828	0.9	1.0
X1-X4-X5-X6	GCMI	-0.00022021088117334385	0.9	1.0
X1-X4-X5-X6	NPEET	0.27384981121721064	0.9	1.0
X1-X4-X5-X6	THOI	-0.00015115737915039062	0.9	1.0
X2-X3-X6	GCMI	6.226281602774719e-05	0.9	1.0
X2-X3-X6	NPEET	-0.04262627864857151	0.9	1.0
X2-X3-X6	THOI	0.0022155284881591798	0.9	1.0
X4-X5-X6	GCMI	-0.00021276462244141926	0.9	1.0
X4-X5-X6	NPEET	0.14286031640578062	0.9	1.0
X4-X5-X6	THOI	-0.00014438629150390626	0.9	1.0
X1-X2-X3-X6	GCMI	-9.496278084171194e-05	1.0	0.1
X1-X2-X3-X6	NPEET	0.11118898415961312	1.0	0.1
X1-X2-X3-X6	THOI	-5.9223175048828126e-05	1.0	0.1
X1-X4-X5-X6	GCMI	-2.7056646704437527e-06	1.0	0.1
X1-X4-X5-X6	NPEET	0.2616031982028694	1.0	0.1
X1-X4-X5-X6	THOI	-1.9073486328125e-06	1.0	0.1
X2-X3-X6	GCMI	-8.073643430765998e-05	1.0	0.1
X2-X3-X6	NPEET	0.046787003540660524	1.0	0.1
X2-X3-X6	THOI	-2.131462097167969e-05	1.0	0.1
X4-X5-X6	GCMI	-2.9335503954897035e-06	1.0	0.1
X4-X5-X6	NPEET	0.1519618913686253	1.0	0.1
X4-X5-X6	THOI	-2.6702880859375e-06	1.0	0.1
X1-X2-X3-X6	GCMI	-0.00010260408625839545	1.0	0.2
X1-X2-X3-X6	NPEET	0.09911523304400731	1.0	0.2
X1-X2-X3-X6	THOI	0.00014524459838867189	1.0	0.2
X1-X4-X5-X6	GCMI	-1.0388905325697806e-05	1.0	0.2
X1-X4-X5-X6	NPEET	0.30478011100225366	1.0	0.2
X1-X4-X5-X6	THOI	-6.29425048828125e-06	1.0	0.2
X2-X3-X6	GCMI	-5.193338092048805e-05	1.0	0.2
X2-X3-X6	NPEET	0.024680256192427485	1.0	0.2
X2-X3-X6	THOI	0.00017523765563964844	1.0	0.2
X4-X5-X6	GCMI	-8.142593619808736e-06	1.0	0.2
X4-X5-X6	NPEET	0.14013056265905774	1.0	0.2
X4-X5-X6	THOI	-5.53131103515625e-06	1.0	0.2
X1-X2-X3-X6	GCMI	0.00019906567567176125	1.0	0.30000000000000004
X1-X2-X3-X6	NPEET	0.0668704014804355	1.0	0.30000000000000004
X1-X2-X3-X6	THOI	0.0005170822143554688	1.0	0.30000000000000004
X1-X4-X5-X6	GCMI	1.323719197117157e-05	1.0	0.30000000000000004
X1-X4-X5-X6	NPEET	0.2818182814231996	1.0	0.30000000000000004
X1-X4-X5-X6	THOI	9.34600830078125e-06	1.0	0.30000000000000004
X2-X3-X6	GCMI	0.0002317304140174059	1.0	0.30000000000000004
X2-X3-X6	NPEET	0.04831943001222019	1.0	0.30000000000000004
X2-X3-X6	THOI	0.0005135536193847656	1.0	0.30000000000000004
X4-X5-X6	GCMI	9.46280508316022e-06	1.0	0.30000000000000004
X4-X5-X6	NPEET	0.15601803251479396	1.0	0.30000000000000004
X4-X5-X6	THOI	6.771087646484375e-06	1.0	0.30000000000000004
X1-X2-X3-X6	GCMI	0.00010156290007188318	1.0	0.4
X1-X2-X3-X6	NPEET	0.06508225135763297	1.0	0.4
X1-X2-X3-X6	THOI	0.00039682388305664065	1.0	0.4
X1-X4-X5-X6	GCMI	8.434938762036381e-06	1.0	0.4
X1-X4-X5-X6	NPEET	0.29432136823219074	1.0	0.4
X1-X4-X5-X6	THOI	1.1920928955078125e-05	1.0	0.4
X2-X3-X6	GCMI	0.00010219177469359409	1.0	0.4
X2-X3-X6	NPEET	0.028769643050538106	1.0	0.4
X2-X3-X6	THOI	0.0003875255584716797	1.0	0.4
X4-X5-X6	GCMI	-1.526687068853505e-06	1.0	0.4
X4-X5-X6	NPEET	0.15858423915295602	1.0	0.4
X4-X5-X6	THOI	5.14984130859375e-06	1.0	0.4
X1-X2-X3-X6	GCMI	-0.00021313264766078532	1.0	0.5
X1-X2-X3-X6	NPEET	0.08808705902681382	1.0	0.5
X1-X2-X3-X6	THOI	0.000524139404296875	1.0	0.5
X1-X4-X5-X6	GCMI	-1.7978676397945036e-05	1.0	0.5
X1-X4-X5-X6	NPEET	0.26552175716160703	1.0	0.5
X1-X4-X5-X6	THOI	-1.94549560546875e-05	1.0	0.5
X2-X3-X6	GCMI	-0.0002348978590674733	1.0	0.5
X2-X3-X6	NPEET	0.01168336611439429	1.0	0.5
X2-X3-X6	THOI	0.0004899024963378907	1.0	0.5
X4-X5-X6	GCMI	-7.4985849467523735e-06	1.0	0.5
X4-X5-X6	NPEET	0.14819290150666103	1.0	0.5
X4-X5-X6	THOI	-1.201629638671875e-05	1.0	0.5
X1-X2-X3-X6	GCMI	-0.0005336823315879258	1.0	0.6
X1-X2-X3-X6	NPEET	0.1182675132762995	1.0	0.6
X1-X2-X3-X6	THOI	0.0006061553955078125	1.0	0.6
X1-X4-X5-X6	GCMI	-3.9137335348371496e-05	1.0	0.6
X1-X4-X5-X6	NPEET	0.3028678970914086	1.0	0.6
X1-X4-X5-X6	THOI	-3.4427642822265626e-05	1.0	0.6
X2-X3-X6	GCMI	-0.0005222802589004872	1.0	0.6
X2-X3-X6	NPEET	0.028595800348359113	1.0	0.6
X2-X3-X6	THOI	0.0006131649017333985	1.0	0.6
X4-X5-X6	GCMI	-4.659261511790192e-05	1.0	0.6
X4-X5-X6	NPEET	0.14793817128273493	1.0	0.6
X4-X5-X6	THOI	-3.910064697265625e-05	1.0	0.6
X1-X2-X3-X6	GCMI	-4.5462046885802464e-05	1.0	0.7000000000000001
X1-X2-X3-X6	NPEET	0.052777771087175296	1.0	0.7000000000000001
X1-X2-X3-X6	THOI	0.0012624740600585937	1.0	0.7000000000000001
X1-X4-X5-X6	GCMI	-2.1268484841741042e-05	1.0	0.7000000000000001
X1-X4-X5-X6	NPEET	0.2940601786815737	1.0	0.7000000000000001
X1-X4-X5-X6	THOI	-1.544952392578125e-05	1.0	0.7000000000000001
X2-X3-X6	GCMI	-6.124993514475819e-05	1.0	0.7000000000000001
X2-X3-X6	NPEET	-0.005143779971717777	1.0	0.7000000000000001
X2-X3-X6	THOI	0.00126953125	1.0	0.7000000000000001
X4-X5-X6	GCMI	-5.466189641722962e-06	1.0	0.7000000000000001
X4-X5-X6	NPEET	0.1582875413961311	1.0	0.7000000000000001
X4-X5-X6	THOI	-6.103515625e-06	1.0	0.7000000000000001
X1-X2-X3-X6	GCMI	0.0005007314367865944	1.0	0.8
X1-X2-X3-X6	NPEET	0.0046074221529181615	1.0	0.8
X1-X2-X3-X6	THOI	0.0017899513244628907	1.0	0.8
X1-X4-X5-X6	GCMI	-3.4610158402159644e-05	1.0	0.8
X1-X4-X5-X6	NPEET	0.2902178396150784	1.0	0.8
X1-X4-X5-X6	THOI	-5.4931640625e-05	1.0	0.8
X2-X3-X6	GCMI	0.0005414274903529304	1.0	0.8
X2-X3-X6	NPEET	-0.04345510435575619	1.0	0.8
X2-X3-X6	THOI	0.00182037353515625	1.0	0.8
X4-X5-X6	GCMI	-2.319083147792611e-05	1.0	0.8
X4-X5-X6	NPEET	0.1342236017940154	1.0	0.8
X4-X5-X6	THOI	-4.8065185546875e-05	1.0	0.8
X1-X2-X3-X6	GCMI	-0.00035645935302426325	1.0	0.9
X1-X2-X3-X6	NPEET	0.016978284031866055	1.0	0.9
