n-plet	method	O-information	alpha	beta	gamma
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	7.212955243139932	0.3	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	8.037228496392263	0.3	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	4.999638175964355	0.3	0.7	0.1
X1-X2-X3	GCMI	0.8174741588706503	0.3	0.8	0.1
X1-X2-X3	NPEET	0.6097615568567759	0.3	0.8	0.1
X1-X2-X3	THOI	0.566629946231842	0.3	0.8	0.1
X1-X2-X3-X4	GCMI	1.0921114411314148	0.3	0.8	0.1
X1-X2-X3-X4	NPEET	1.4955344239837942	0.3	0.8	0.1
X1-X2-X3-X4	THOI	0.7569936275482178	0.3	0.8	0.1
X1-X2-X3-X4-X5	GCMI	3.078789162108241	0.3	0.8	0.1
X1-X2-X3-X4-X5	NPEET	3.270167209414698	0.3	0.8	0.1
X1-X2-X3-X4-X5	THOI	2.1340535640716554	0.3	0.8	0.1
X1-X2-X3-X4-X5-X6	GCMI	4.701636332837837	0.3	0.8	0.1
X1-X2-X3-X4-X5-X6	NPEET	4.8790341035878075	0.3	0.8	0.1
X1-X2-X3-X4-X5-X6	THOI	3.2589250087738035	0.3	0.8	0.1
Z00-Z01-X1-X2-X3	GCMI	1.795148374557249	0.3	0.8	0.1
Z00-Z01-X1-X2-X3	NPEET	2.399249751536436	0.3	0.8	0.1
Z00-Z01-X1-X2-X3	THOI	1.2443010568618775	0.3	0.8	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	3.3223670214379397	0.3	0.8	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	4.473527974689764	0.3	0.8	0.1
Z00-Z01-X1-X2-X3-X4	THOI	2.302888035774231	0.3	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	5.55721257764497	0.3	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	6.577294448742644	0.3	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	3.851964545249939	0.3	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	7.893110992810071	0.3	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	8.664093537265742	0.3	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	5.471084523200989	0.3	0.8	0.1
X1-X2-X3	GCMI	0.940858355747757	0.3	0.9	0.1
X1-X2-X3	NPEET	0.7151307645454349	0.3	0.9	0.1
X1-X2-X3	THOI	0.6521534562110901	0.3	0.9	0.1
X1-X2-X3-X4	GCMI	1.2742174592024882	0.3	0.9	0.1
X1-X2-X3-X4	NPEET	1.665367456694072	0.3	0.9	0.1
X1-X2-X3-X4	THOI	0.8832204103469848	0.3	0.9	0.1
X1-X2-X3-X4-X5	GCMI	3.4027508515516764	0.3	0.9	0.1
X1-X2-X3-X4-X5	NPEET	3.571356257788677	0.3	0.9	0.1
X1-X2-X3-X4-X5	THOI	2.3586066484451296	0.3	0.9	0.1
X1-X2-X3-X4-X5-X6	GCMI	5.195803450159262	0.3	0.9	0.1
X1-X2-X3-X4-X5-X6	NPEET	5.282557626407929	0.3	0.9	0.1
X1-X2-X3-X4-X5-X6	THOI	3.601456046104431	0.3	0.9	0.1
Z00-Z01-X1-X2-X3	GCMI	2.0651163462400084	0.3	0.9	0.1
Z00-Z01-X1-X2-X3	NPEET	2.652744354947853	0.3	0.9	0.1
Z00-Z01-X1-X2-X3	THOI	1.431428575515747	0.3	0.9	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	3.6759863802120867	0.3	0.9	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	4.817544612419752	0.3	0.9	0.1
Z00-Z01-X1-X2-X3-X4	THOI	2.5479990005493165	0.3	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	6.04115447612284	0.3	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	7.03644594424374	0.3	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	4.187408709526062	0.3	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	8.5435852180348	0.3	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	9.22059846620314	0.3	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	5.921960973739624	0.3	0.9	0.1
X1-X2-X3	GCMI	1.0562940416878517	0.3	1.0	0.1
X1-X2-X3	NPEET	0.7954432542179066	0.3	1.0	0.1
X1-X2-X3	THOI	0.7321673512458802	0.3	1.0	0.1
X1-X2-X3-X4	GCMI	1.4570279227285574	0.3	1.0	0.1
X1-X2-X3-X4	NPEET	1.8315179347777861	0.3	1.0	0.1
X1-X2-X3-X4	THOI	1.0099338054656983	0.3	1.0	0.1
X1-X2-X3-X4-X5	GCMI	3.7182860300930356	0.3	1.0	0.1
X1-X2-X3-X4-X5	NPEET	3.8266219749426753	0.3	1.0	0.1
X1-X2-X3-X4-X5	THOI	2.5773186922073363	0.3	1.0	0.1
X1-X2-X3-X4-X5-X6	GCMI	5.6660780162464475	0.3	1.0	0.1
X1-X2-X3-X4-X5-X6	NPEET	5.647430085491854	0.3	1.0	0.1
X1-X2-X3-X4-X5-X6	THOI	3.9274255990982057	0.3	1.0	0.1
Z00-Z01-X1-X2-X3	GCMI	2.3253394324351664	0.3	1.0	0.1
Z00-Z01-X1-X2-X3	NPEET	2.8665320128127894	0.3	1.0	0.1
Z00-Z01-X1-X2-X3	THOI	1.6118000268936157	0.3	1.0	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	4.0143847275347415	0.3	1.0	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	5.141532819452445	0.3	1.0	0.1
Z00-Z01-X1-X2-X3-X4	THOI	2.7825573205947878	0.3	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	6.4848156880348	0.3	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	7.445480326050552	0.3	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	4.494927620887756	0.3	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	9.138306342230342	0.3	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	9.702048609278835	0.3	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	6.334184384346008	0.3	1.0	0.1
X1-X2-X3	GCMI	0.003239091574301245	0.4	0.1	0.1
X1-X2-X3	NPEET	0.16985805541071847	0.4	0.1	0.1
X1-X2-X3	THOI	0.002245330810546875	0.4	0.1	0.1
X1-X2-X3-X4	GCMI	0.013078723062513741	0.4	0.1	0.1
X1-X2-X3-X4	NPEET	0.5640857043070875	0.4	0.1	0.1
X1-X2-X3-X4	THOI	0.009064888954162598	0.4	0.1	0.1
X1-X2-X3-X4-X5	GCMI	0.7754558093842976	0.4	0.1	0.1
X1-X2-X3-X4-X5	NPEET	1.3621344615396054	0.4	0.1	0.1
X1-X2-X3-X4-X5	THOI	0.5375041007995606	0.4	0.1	0.1
X1-X2-X3-X4-X5-X6	GCMI	0.8124628447012523	0.4	0.1	0.1
X1-X2-X3-X4-X5-X6	NPEET	1.874664341156178	0.4	0.1	0.1
X1-X2-X3-X4-X5-X6	THOI	0.5631582021713257	0.4	0.1	0.1
Z00-Z01-X1-X2-X3	GCMI	-0.2853616243402552	0.4	0.1	0.1
Z00-Z01-X1-X2-X3	NPEET	0.9798002782961224	0.4	0.1	0.1
Z00-Z01-X1-X2-X3	THOI	-0.19779884815216064	0.4	0.1	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	0.8800373432753001	0.4	0.1	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	2.389602123513224	0.4	0.1	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.6099965810775757	0.4	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.7607224421512722	0.4	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	3.4183174253832695	0.4	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.2204382181167603	0.4	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.9492344368958743	0.4	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	4.21128568722359	0.4	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.351104998588562	0.4	0.1	0.1
X1-X2-X3	GCMI	0.02957813489940202	0.4	0.2	0.1
X1-X2-X3	NPEET	0.04496584572714184	0.4	0.2	0.1
X1-X2-X3	THOI	0.020502328872680664	0.4	0.2	0.1
X1-X2-X3-X4	GCMI	0.06884022464564125	0.4	0.2	0.1
X1-X2-X3-X4	NPEET	0.4242474178563037	0.4	0.2	0.1
X1-X2-X3-X4	THOI	0.04771590232849121	0.4	0.2	0.1
X1-X2-X3-X4-X5	GCMI	0.917567228087804	0.4	0.2	0.1
X1-X2-X3-X4-X5	NPEET	1.3349225498948964	0.4	0.2	0.1
X1-X2-X3-X4-X5	THOI	0.6360081434249878	0.4	0.2	0.1
X1-X2-X3-X4-X5-X6	GCMI	0.8946399631219375	0.4	0.2	0.1
X1-X2-X3-X4-X5-X6	NPEET	1.9385907153387454	0.4	0.2	0.1
X1-X2-X3-X4-X5-X6	THOI	0.6201188325881958	0.4	0.2	0.1
Z00-Z01-X1-X2-X3	GCMI	-0.35846613282033124	0.4	0.2	0.1
Z00-Z01-X1-X2-X3	NPEET	0.9305959317784852	0.4	0.2	0.1
Z00-Z01-X1-X2-X3	THOI	-0.24847068786621093	0.4	0.2	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	0.8717424396963732	0.4	0.2	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	2.426302547476288	0.4	0.2	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.6042472362518311	0.4	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.9490335031543335	0.4	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	3.604706535793794	0.4	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.3509658813476562	0.4	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	2.4551959950756777	0.4	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	4.627496857426643	0.4	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.7018113136291504	0.4	0.2	0.1
X1-X2-X3	GCMI	0.0828361139087042	0.4	0.3	0.1
X1-X2-X3	NPEET	0.03241102191229768	0.4	0.3	0.1
X1-X2-X3	THOI	0.057417643070220944	0.4	0.3	0.1
X1-X2-X3-X4	GCMI	0.08401858400865407	0.4	0.3	0.1
X1-X2-X3-X4	NPEET	0.447767183001032	0.4	0.3	0.1
X1-X2-X3-X4	THOI	0.058237087726593015	0.4	0.3	0.1
X1-X2-X3-X4-X5	GCMI	1.077295878542292	0.4	0.3	0.1
X1-X2-X3-X4-X5	NPEET	1.5285319074589925	0.4	0.3	0.1
X1-X2-X3-X4-X5	THOI	0.7467231273651123	0.4	0.3	0.1
X1-X2-X3-X4-X5-X6	GCMI	1.2448805611987515	0.4	0.3	0.1
X1-X2-X3-X4-X5-X6	NPEET	2.329456057348419	0.4	0.3	0.1
X1-X2-X3-X4-X5-X6	THOI	0.862886929512024	0.4	0.3	0.1
Z00-Z01-X1-X2-X3	GCMI	-0.2174048837695004	0.4	0.3	0.1
Z00-Z01-X1-X2-X3	NPEET	1.1005992710512518	0.4	0.3	0.1
Z00-Z01-X1-X2-X3	THOI	-0.1506946563720703	0.4	0.3	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	1.0926283187172483	0.4	0.3	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	2.721300228929117	0.4	0.3	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.7573533773422241	0.4	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	2.406218149169047	0.4	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.069370346454693	0.4	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.6678624153137207	0.4	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	3.292048413432802	0.4	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	5.322893235237585	0.4	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	2.2818734407424928	0.4	0.3	0.1
X1-X2-X3	GCMI	0.16606382062541397	0.4	0.4	0.1
X1-X2-X3	NPEET	0.0693000326135306	0.4	0.4	0.1
X1-X2-X3	THOI	0.11510688066482544	0.4	0.4	0.1
X1-X2-X3-X4	GCMI	0.10438870016791472	0.4	0.4	0.1
X1-X2-X3-X4	NPEET	0.5694260102017115	0.4	0.4	0.1
X1-X2-X3-X4	THOI	0.07235623598098755	0.4	0.4	0.1
X1-X2-X3-X4-X5	GCMI	1.2764070754862789	0.4	0.4	0.1
X1-X2-X3-X4-X5	NPEET	1.8139591546256715	0.4	0.4	0.1
X1-X2-X3-X4-X5	THOI	0.884736967086792	0.4	0.4	0.1
X1-X2-X3-X4-X5-X6	GCMI	1.7251708244868034	0.4	0.4	0.1
X1-X2-X3-X4-X5-X6	NPEET	2.8184549359328486	0.4	0.4	0.1
X1-X2-X3-X4-X5-X6	THOI	1.1957983016967773	0.4	0.4	0.1
Z00-Z01-X1-X2-X3	GCMI	0.02620710480641266	0.4	0.4	0.1
Z00-Z01-X1-X2-X3	NPEET	1.318266580075397	0.4	0.4	0.1
Z00-Z01-X1-X2-X3	THOI	0.018164658546447755	0.4	0.4	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	1.3916606883727751	0.4	0.4	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	3.0631198446227215	0.4	0.4	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.9646248579025268	0.4	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	2.9239063741641185	0.4	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.588196750162434	0.4	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	2.026697039604187	0.4	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	4.1475092123884725	0.4	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	6.053709667264054	0.4	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	2.8748339414596558	0.4	0.4	0.1
X1-X2-X3	GCMI	0.25722574887494526	0.4	0.5	0.1
X1-X2-X3	NPEET	0.14613856023464217	0.4	0.5	0.1
X1-X2-X3	THOI	0.1782956600189209	0.4	0.5	0.1
X1-X2-X3-X4	GCMI	0.13591121189479774	0.4	0.5	0.1
X1-X2-X3-X4	NPEET	0.7106494253699444	0.4	0.5	0.1
X1-X2-X3-X4	THOI	0.09420619010925294	0.4	0.5	0.1
X1-X2-X3-X4-X5	GCMI	1.510268218309907	0.4	0.5	0.1
X1-X2-X3-X4-X5	NPEET	2.104525588793163	0.4	0.5	0.1
X1-X2-X3-X4-X5	THOI	1.0468374013900756	0.4	0.5	0.1
X1-X2-X3-X4-X5-X6	GCMI	2.2373484525430976	0.4	0.5	0.1
X1-X2-X3-X4-X5-X6	NPEET	3.268716067658189	0.4	0.5	0.1
X1-X2-X3-X4-X5-X6	THOI	1.550811219215393	0.4	0.5	0.1
Z00-Z01-X1-X2-X3	GCMI	0.2926446532423975	0.4	0.5	0.1
Z00-Z01-X1-X2-X3	NPEET	1.5376748511662843	0.4	0.5	0.1
Z00-Z01-X1-X2-X3	THOI	0.20284531116485596	0.4	0.5	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	1.7226396776690014	0.4	0.5	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	3.398074549354959	0.4	0.5	0.1
Z00-Z01-X1-X2-X3-X4	THOI	1.1940414905548096	0.4	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	3.455462128387739	0.4	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	5.081411050805455	0.4	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	2.395143985748291	0.4	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	4.975620678918232	0.4	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	6.735476384719888	0.4	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	3.4488369464874267	0.4	0.5	0.1
X1-X2-X3	GCMI	0.36468304731581125	0.4	0.6	0.1
X1-X2-X3	NPEET	0.22857348705801797	0.4	0.6	0.1
X1-X2-X3	THOI	0.25277931690216066	0.4	0.6	0.1
X1-X2-X3-X4	GCMI	0.21008677363312475	0.4	0.6	0.1
X1-X2-X3-X4	NPEET	0.8683681310133938	0.4	0.6	0.1
X1-X2-X3-X4	THOI	0.145620596408844	0.4	0.6	0.1
X1-X2-X3-X4-X5	GCMI	1.7650276763158863	0.4	0.6	0.1
X1-X2-X3-X4-X5	NPEET	2.428624345810981	0.4	0.6	0.1
X1-X2-X3-X4-X5	THOI	1.2234235048294066	0.4	0.6	0.1
X1-X2-X3-X4-X5-X6	GCMI	2.741044456180078	0.4	0.6	0.1
X1-X2-X3-X4-X5-X6	NPEET	3.743783623360783	0.4	0.6	0.1
X1-X2-X3-X4-X5-X6	THOI	1.8999458074569702	0.4	0.6	0.1
Z00-Z01-X1-X2-X3	GCMI	0.55432237162549	0.4	0.6	0.1
Z00-Z01-X1-X2-X3	NPEET	1.776246321793834	0.4	0.6	0.1
Z00-Z01-X1-X2-X3	THOI	0.3842266798019409	0.4	0.6	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	2.027783562041451	0.4	0.6	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	3.7412940322693693	0.4	0.6	0.1
Z00-Z01-X1-X2-X3-X4	THOI	1.4055511474609375	0.4	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	3.9299585272787576	0.4	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	5.589523854666459	0.4	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	2.7240399360656737	0.4	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	5.712258066469894	0.4	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	7.398014443896761	0.4	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	3.9594351768493654	0.4	0.6	0.1
X1-X2-X3	GCMI	0.4610017366595617	0.4	0.7	0.1
X1-X2-X3	NPEET	0.30767312249586826	0.4	0.7	0.1
X1-X2-X3	THOI	0.31954232454299925	0.4	0.7	0.1
X1-X2-X3-X4	GCMI	0.297948848838236	0.4	0.7	0.1
X1-X2-X3-X4	NPEET	1.0181435491065596	0.4	0.7	0.1
X1-X2-X3-X4	THOI	0.2065218448638916	0.4	0.7	0.1
X1-X2-X3-X4-X5	GCMI	2.026398361800901	0.4	0.7	0.1
X1-X2-X3-X4-X5	NPEET	2.701941495535992	0.4	0.7	0.1
X1-X2-X3-X4-X5	THOI	1.4045919179916382	0.4	0.7	0.1
X1-X2-X3-X4-X5-X6	GCMI	3.2224025699398107	0.4	0.7	0.1
X1-X2-X3-X4-X5-X6	NPEET	4.170592693591984	0.4	0.7	0.1
X1-X2-X3-X4-X5-X6	THOI	2.2335982799530028	0.4	0.7	0.1
Z00-Z01-X1-X2-X3	GCMI	0.8082705845062442	0.4	0.7	0.1
Z00-Z01-X1-X2-X3	NPEET	2.0133847644048575	0.4	0.7	0.1
Z00-Z01-X1-X2-X3	THOI	0.5602498769760131	0.4	0.7	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	2.3347814022104902	0.4	0.7	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	4.0823949640686745	0.4	0.7	0.1
Z00-Z01-X1-X2-X3-X4	THOI	1.6183459758758545	0.4	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	4.379552687348403	0.4	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	6.064407357459895	0.4	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	3.03567430973053	0.4	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	6.3932179023543885	0.4	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	8.02519170207197	0.4	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	4.431439208984375	0.4	0.7	0.1
X1-X2-X3	GCMI	0.5535037816456391	0.4	0.8	0.1
X1-X2-X3	NPEET	0.3978908835393408	0.4	0.8	0.1
X1-X2-X3	THOI	0.38365998268127444	0.4	0.8	0.1
X1-X2-X3-X4	GCMI	0.40480109273166126	0.4	0.8	0.1
X1-X2-X3-X4	NPEET	1.1790052078215592	0.4	0.8	0.1
X1-X2-X3-X4	THOI	0.28058637380599977	0.4	0.8	0.1
X1-X2-X3-X4-X5	GCMI	2.287180359022641	0.4	0.8	0.1
X1-X2-X3-X4-X5	NPEET	2.990113568601462	0.4	0.8	0.1
X1-X2-X3-X4-X5	THOI	1.5853519201278687	0.4	0.8	0.1
X1-X2-X3-X4-X5-X6	GCMI	3.6767468591910797	0.4	0.8	0.1
X1-X2-X3-X4-X5-X6	NPEET	4.558035826551864	0.4	0.8	0.1
X1-X2-X3-X4-X5-X6	THOI	2.548525500297546	0.4	0.8	0.1
Z00-Z01-X1-X2-X3	GCMI	1.0514232079976555	0.4	0.8	0.1
Z00-Z01-X1-X2-X3	NPEET	2.2354386998144404	0.4	0.8	0.1
Z00-Z01-X1-X2-X3	THOI	0.7287911891937255	0.4	0.8	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	2.637238588076552	0.4	0.8	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	4.392486415930106	0.4	0.8	0.1
Z00-Z01-X1-X2-X3-X4	THOI	1.827994132041931	0.4	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	4.804332641345956	0.4	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	6.493817187920319	0.4	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	3.3301101207733153	0.4	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	7.011407178431858	0.4	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	8.59271163492288	0.4	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	4.8599360704422	0.4	0.8	0.1
X1-X2-X3	GCMI	0.6581860138691276	0.4	0.9	0.1
X1-X2-X3	NPEET	0.468757934187399	0.4	0.9	0.1
X1-X2-X3	THOI	0.45621997117996216	0.4	0.9	0.1
X1-X2-X3-X4	GCMI	0.5261361148622523	0.4	0.9	0.1
X1-X2-X3-X4	NPEET	1.3212946508697094	0.4	0.9	0.1
X1-X2-X3-X4	THOI	0.3646889925003052	0.4	0.9	0.1
X1-X2-X3-X4-X5	GCMI	2.536794165240166	0.4	0.9	0.1
X1-X2-X3-X4-X5	NPEET	3.235547503858574	0.4	0.9	0.1
X1-X2-X3-X4-X5	THOI	1.7583708763122559	0.4	0.9	0.1
X1-X2-X3-X4-X5-X6	GCMI	4.096133760791181	0.4	0.9	0.1
X1-X2-X3-X4-X5-X6	NPEET	4.926353507005134	0.4	0.9	0.1
X1-X2-X3-X4-X5-X6	THOI	2.839222240447998	0.4	0.9	0.1
Z00-Z01-X1-X2-X3	GCMI	1.2833500401845792	0.4	0.9	0.1
Z00-Z01-X1-X2-X3	NPEET	2.453003872355719	0.4	0.9	0.1
Z00-Z01-X1-X2-X3	THOI	0.8895503282546997	0.4	0.9	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	2.9305383230164375	0.4	0.9	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	4.7131367277830885	0.4	0.9	0.1
Z00-Z01-X1-X2-X3-X4	THOI	2.031294250488281	0.4	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	5.205928867837835	0.4	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	6.918770088874152	0.4	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	3.6084752321243285	0.4	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	7.5775049651528805	0.4	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	9.105508905833398	0.4	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	5.252326083183289	0.4	0.9	0.1
X1-X2-X3	GCMI	0.7593203313345627	0.4	1.0	0.1
X1-X2-X3	NPEET	0.5473006374554243	0.4	1.0	0.1
X1-X2-X3	THOI	0.5263207674026489	0.4	1.0	0.1
X1-X2-X3-X4	GCMI	0.654583306643337	0.4	1.0	0.1
X1-X2-X3-X4	NPEET	1.474617194341384	0.4	1.0	0.1
X1-X2-X3-X4	THOI	0.45372196435928347	0.4	1.0	0.1
X1-X2-X3-X4-X5	GCMI	2.7916323247727908	0.4	1.0	0.1
X1-X2-X3-X4-X5	NPEET	3.485418292176644	0.4	1.0	0.1
X1-X2-X3-X4-X5	THOI	1.935011124610901	0.4	1.0	0.1
X1-X2-X3-X4-X5-X6	GCMI	4.505708877761501	0.4	1.0	0.1
X1-X2-X3-X4-X5-X6	NPEET	5.265162990378447	0.4	1.0	0.1
X1-X2-X3-X4-X5-X6	THOI	3.1231182336807253	0.4	1.0	0.1
Z00-Z01-X1-X2-X3	GCMI	1.517099413096372	0.4	1.0	0.1
Z00-Z01-X1-X2-X3	NPEET	2.666797092777795	0.4	1.0	0.1
Z00-Z01-X1-X2-X3	THOI	1.0515729188919067	0.4	1.0	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	3.216150134865304	0.4	1.0	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	5.001563523821661	0.4	1.0	0.1
Z00-Z01-X1-X2-X3-X4	THOI	2.2292651653289797	0.4	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	5.589515041726792	0.4	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	7.317670511687496	0.4	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	3.874356722831726	0.4	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	8.11481994755269	0.4	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	9.569579702429062	0.4	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	5.624764490127563	0.4	1.0	0.1
X1-X2-X3	GCMI	0.0014568580941640263	0.5	0.1	0.1
X1-X2-X3	NPEET	0.2694529485661105	0.5	0.1	0.1
X1-X2-X3	THOI	0.0010100603103637695	0.5	0.1	0.1
X1-X2-X3-X4	GCMI	0.007973276619055714	0.5	0.1	0.1
X1-X2-X3-X4	NPEET	0.7781224489631858	0.5	0.1	0.1
X1-X2-X3-X4	THOI	0.005526185035705566	0.5	0.1	0.1
X1-X2-X3-X4-X5	GCMI	0.8764680978609528	0.5	0.1	0.1
X1-X2-X3-X4-X5	NPEET	1.7476002822998118	0.5	0.1	0.1
X1-X2-X3-X4-X5	THOI	0.6075205564498901	0.5	0.1	0.1
X1-X2-X3-X4-X5-X6	GCMI	0.983370389100212	0.5	0.1	0.1
X1-X2-X3-X4-X5-X6	NPEET	2.3714428985568397	0.5	0.1	0.1
X1-X2-X3-X4-X5-X6	THOI	0.6816223621368408	0.5	0.1	0.1
