n-plet	method	O-information	alpha	beta	gamma
X1-X2-X3-X4-X5	GCMI	0.03314502678026017	0.1	0.30000000000000004	0.7000000000000001
X1-X2-X3-X4-X5	NPEET	0.018038343353992303	0.1	0.30000000000000004	0.7000000000000001
X1-X2-X3-X4-X5	THOI	0.022995853424072267	0.1	0.30000000000000004	0.7000000000000001
X1-X2-X3-X4-X5-X6	GCMI	0.05253355849157941	0.1	0.30000000000000004	0.7000000000000001
X1-X2-X3-X4-X5-X6	NPEET	0.1222741132543547	0.1	0.30000000000000004	0.7000000000000001
X1-X2-X3-X4-X5-X6	THOI	0.03646831512451172	0.1	0.30000000000000004	0.7000000000000001
X1-X2-X3	GCMI	0.0021347330276126897	0.1	0.30000000000000004	0.8
X1-X2-X3	NPEET	-0.02282591327823713	0.1	0.30000000000000004	0.8
X1-X2-X3	THOI	0.001477527618408203	0.1	0.30000000000000004	0.8
X1-X2-X3-X4	GCMI	0.008550215309965026	0.1	0.30000000000000004	0.8
X1-X2-X3-X4	NPEET	0.004426286812545399	0.1	0.30000000000000004	0.8
X1-X2-X3-X4	THOI	0.005898189544677734	0.1	0.30000000000000004	0.8
X1-X2-X3-X4-X5	GCMI	0.018605333173761805	0.1	0.30000000000000004	0.8
