n-plet	method	O-information	alpha	beta	gamma
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.374174351722937	0.8	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.620857626540423	0.8	0.2	0.10000000149011612
X1-X2-X3	JDIT	0.22069945019989126	0.8	0.3	0.10000000149011612
X1-X2-X3-X4	JDIT	0.8571713236870803	0.8	0.3	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.134633631133237	0.8	0.3	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.809421375258286	0.8	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.22070031646066232	0.8	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.8571719429388803	0.8	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.988119017167488	0.8	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.7928385868911025	0.8	0.3	0.10000000149011612
X1-X2-X3	JDIT	0.07688345864407313	0.8	0.4	0.10000000149011612
X1-X2-X3-X4	JDIT	0.66853977173216	0.8	0.4	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.0090518100196753	0.8	0.4	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.774989951364417	0.8	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.07688360875074474	0.8	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.6685405273719325	0.8	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.7876057296811845	0.8	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.072679041924393	0.8	0.4	0.10000000149011612
X1-X2-X3	JDIT	-0.0029314737949641166	0.8	0.5	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5630754656855627	0.8	0.5	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.9697753569323133	0.8	0.5	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.838962626526901	0.8	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.0029320449683495437	0.8	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5630751079809455	0.8	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.702354044743211	0.8	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.385040130101556	0.8	0.5	0.10000000149011612
X1-X2-X3	JDIT	-0.03344954905426625	0.8	0.6	0.10000000149011612
X1-X2-X3-X4	JDIT	0.523947857244395	0.8	0.6	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.0101128330643436	0.8	0.6	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.984147416280631	0.8	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.033449641641924883	0.8	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5239470099186445	0.8	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.7132836442810593	0.8	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.739002279843035	0.8	0.6	0.10000000149011612
X1-X2-X3	JDIT	-0.04730979145537314	0.8	0.7	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5077336715688353	0.8	0.7	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.065374128709688	0.8	0.7	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.142558174970076	0.8	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.04731025116837997	0.8	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5077339779122505	0.8	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.7447984554294322	0.8	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.053992619364619	0.8	0.7	0.10000000149011612
X1-X2-X3	JDIT	-0.03866093272728813	0.8	0.8	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5206168644747403	0.8	0.8	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.1564927598420582	0.8	0.8	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.3304530682790463	0.8	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.03866075048200312	0.8	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5206158270728952	0.8	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.821692930049392	0.8	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.376960169572601	0.8	0.8	0.10000000149011612
X1-X2-X3	JDIT	-0.013252657739955237	0.8	0.9	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5516948907452558	0.8	0.9	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.26182265647457	0.8	0.9	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.519759009035399	0.8	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.013251213351093968	0.8	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5516938350728896	0.8	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.912180791946375	0.8	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.683104588349289	0.8	0.9	0.10000000149011612
X1-X2-X3	JDIT	0.013777251678469608	0.8	1.0	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5922021718082202	0.8	1.0	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.3817124320727063	0.8	1.0	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.733695052175468	0.8	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.013776748546206719	0.8	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5922019103532705	0.8	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.018914557925216	0.8	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.993958820137768	0.8	1.0	0.10000000149011612
X1-X2-X3	JDIT	0.8744894624991909	0.9	0.1	0.10000000149011612
X1-X2-X3-X4	JDIT	1.8510984336771212	0.9	0.1	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	3.2054193255955155	0.9	0.1	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.9662922375513916	0.9	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.8744876643377143	0.9	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.851098545932658	0.9	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	5.512074536781922	0.9	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.083830669019007	0.9	0.1	0.10000000149011612
X1-X2-X3	JDIT	0.5277016291171374	0.9	0.2	0.10000000149011612
X1-X2-X3-X4	JDIT	1.3242574034672412	0.9	0.2	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.6462201857512953	0.9	0.2	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.3306517498002592	0.9	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.5277014904520868	0.9	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.3242560925824927	0.9	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.733783166917442	0.9	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.957100618893056	0.9	0.2	0.10000000149011612
X1-X2-X3	JDIT	0.26922559974720944	0.9	0.3	0.10000000149011612
X1-X2-X3-X4	JDIT	0.965725626844861	0.9	0.3	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.3212773094903545	0.9	0.3	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.0390373054251674	0.9	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.2692258889931291	0.9	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.965725732830658	0.9	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.28529693207813	0.9	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.0714533708997855	0.9	0.3	0.10000000149011612
X1-X2-X3	JDIT	0.10553656405959536	0.9	0.4	0.10000000149011612
X1-X2-X3-X4	JDIT	0.7577440324334387	0.9	0.4	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.1664660568558207	0.9	0.4	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.9647967370811426	0.9	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.10553770354408668	0.9	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.7577444600237474	0.9	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.059586613792567	0.9	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.319913996747899	0.9	0.4	0.10000000149011612
X1-X2-X3	JDIT	0.007583163279873115	0.9	0.5	0.10000000149011612
X1-X2-X3-X4	JDIT	0.6253707037956199	0.9	0.5	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.0904058392662495	0.9	0.5	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.9842857845482404	0.9	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.007582074053431686	0.9	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.6253716693112465	0.9	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.9358735931792217	0.9	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.590836805263891	0.9	0.5	0.10000000149011612
X1-X2-X3	JDIT	-0.04891172878452305	0.9	0.6	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5489765693794204	0.9	0.6	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.078363640241485	0.9	0.6	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.0700562572948846	0.9	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.048911676557574536	0.9	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5489752622873951	0.9	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.8957848299968134	0.9	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.885112552879869	0.9	0.6	0.10000000149011612
X1-X2-X3	JDIT	-0.06792236901243766	0.9	0.7	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5175654430797183	0.9	0.7	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.1155410411014763	0.9	0.7	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.2054360084148583	0.9	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.06792268811920207	0.9	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5175642865203514	0.9	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.9088434952896547	0.9	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.186378012387327	0.9	0.7	0.10000000149011612
X1-X2-X3	JDIT	-0.07455147153982201	0.9	0.8	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5093372682552046	0.9	0.8	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.172574669605953	0.9	0.8	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.3550277593581077	0.9	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.0745499954753912	0.9	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5093359693400457	0.9	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.9512351032385618	0.9	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.476681344756173	0.9	0.8	0.10000000149011612
X1-X2-X3	JDIT	-0.06142530994706295	0.9	0.9	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5229619389970449	0.9	0.9	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.260753276475646	0.9	0.9	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.5230161478102815	0.9	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.061425498731570695	0.9	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5229605634157015	0.9	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.0237532074370685	0.9	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.764959993513456	0.9	0.9	0.10000000149011612
X1-X2-X3	JDIT	-0.04513739062464698	0.9	1.0	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5460140254431455	0.9	1.0	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.3470390067173863	0.9	1.0	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.688905916945051	0.9	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.0451365371993462	0.9	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.546014407304047	0.9	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.093862301889887	0.9	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	8.028026422381718	0.9	1.0	0.10000000149011612
X1-X2-X3	JDIT	0.9575690859181284	1.0	0.1	0.10000000149011612
X1-X2-X3-X4	JDIT	2.0227188746789024	1.0	0.1	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	3.4607603015880457	1.0	0.1	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	4.291937310032057	1.0	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.9575685255740026	1.0	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	2.0227179392520127	1.0	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	5.87478242190692	1.0	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.453760471109506	1.0	0.1	0.10000000149011612
X1-X2-X3	JDIT	0.589432624836502	1.0	0.2	0.10000000149011612
X1-X2-X3-X4	JDIT	1.4643834904738815	1.0	0.2	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.8607570417068486	1.0	0.2	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.6024964195240954	1.0	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.5894324548526731	1.0	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.464383055122328	1.0	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	5.044365222662658	1.0	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.2618052738864565	1.0	0.2	0.10000000149011612
X1-X2-X3	JDIT	0.3207420916573044	1.0	0.3	0.10000000149011612
X1-X2-X3-X4	JDIT	1.0863586027874235	1.0	0.3	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.508672150500587	1.0	0.3	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.2749144269980497	1.0	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.3207439004267195	1.0	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.0863559223915689	1.0	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.577595047650486	1.0	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.3535406340380245	1.0	0.3	0.10000000149011612
X1-X2-X3	JDIT	0.14434236118131147	1.0	0.4	0.10000000149011612
X1-X2-X3-X4	JDIT	0.8488556292423434	1.0	0.4	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.3161315911034857	1.0	0.4	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.145905959038921	1.0	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.14434251011909138	1.0	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.8488556619885459	1.0	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.307139019535354	1.0	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.5330562218039265	1.0	0.4	0.10000000149011612
X1-X2-X3	JDIT	0.023180000722052684	1.0	0.5	0.10000000149011612
X1-X2-X3-X4	JDIT	0.6943458358014364	1.0	0.5	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.2149880434900378	1.0	0.5	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.131767075222517	1.0	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.023180124850017775	1.0	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.6943438634036672	1.0	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.158520584334121	1.0	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.78027273497757	1.0	0.5	0.10000000149011612
X1-X2-X3	JDIT	-0.046185823004189115	1.0	0.6	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5992599478376903	1.0	0.6	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.1736103945327185	1.0	0.6	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.1745984604236774	1.0	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.046185144636111015	1.0	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.599259979099784	1.0	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.085482067889948	1.0	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.030136866318749	1.0	0.6	0.10000000149011612
X1-X2-X3	JDIT	-0.08103671346485064	1.0	0.7	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5412912993754786	1.0	0.7	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.180587036308606	1.0	0.7	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.274127676388068	1.0	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.08103708075238185	1.0	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5412913901040733	1.0	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.0692015496408	1.0	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.30636389503069	1.0	0.7	0.10000000149011612
X1-X2-X3	JDIT	-0.10554467205226317	1.0	0.8	0.10000000149011612
X1-X2-X3-X4	JDIT	0.506926937572113	1.0	0.8	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.2024820053727674	1.0	0.8	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.386700973892777	1.0	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.10554509919437874	1.0	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5069274219887668	1.0	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.077404907004409	1.0	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.562980433659405	1.0	0.8	0.10000000149011612
X1-X2-X3	JDIT	-0.09792213420258583	1.0	0.9	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5083813929532262	1.0	0.9	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.267801421047291	1.0	0.9	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.5303515687869607	1.0	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.09792194860168033	1.0	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5083796979290542	1.0	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.125850317801599	1.0	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.828222766556377	1.0	0.9	0.10000000149011612
X1-X2-X3	JDIT	-0.09363460503569133	1.0	1.0	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5178102884259955	1.0	1.0	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.338270866187266	1.0	1.0	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.680638619103622	1.0	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.09363465128622629	1.0	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5178098215280392	1.0	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.183031189051361	1.0	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	8.080806589515444	1.0	1.0	0.10000000149011612
