n_variables	n_samples	real_entropy	gcmi_entropy	npeet_entropy
3	150000	4.568993830753883	4.56748427636564	5.958317635307707
3	1000000	4.568993830753883	4.567519704639112	5.958890387643415
3	1500000	4.568993830753883	4.569305345634183	5.958092972602001
3	10	3.127433213377091	3.5722074177048038	5.133143816562144
3	15	3.127433213377091	3.7964688498027126	3.7035036654025926
3	100	3.127433213377091	3.0924857588112027	4.019072668018581
3	150	3.127433213377091	3.371548947502887	4.2137034825316375
3	1000	3.127433213377091	3.0409497353559516	4.156684281603319
3	1500	3.127433213377091	3.130145827013598	4.045052499228059
3	10000	3.127433213377091	3.108096151647274	4.102222343337104
3	15000	3.127433213377091	3.135124434180023	4.132516186778803
3	100000	3.127433213377091	3.1245094846395265	4.10359473444026
3	150000	3.127433213377091	3.1293206073237876	4.103104761712617
3	1000000	3.127433213377091	3.1266624028408447	4.1041865871226655
3	1500000	3.127433213377091	3.126397511594048	4.108762746662528
3	10	3.4093414416269834	4.61293700111595	4.824260239816332
3	15	3.4093414416269834	4.108162627561191	4.2686237050411915
3	100	3.4093414416269834	3.3904457221773527	4.609111628764003
3	150	3.4093414416269834	3.4938419436066965	4.480764111921987
3	1000	3.4093414416269834	3.312637203570163	4.62781255669402
3	1500	3.4093414416269834	3.3454304191081317	4.575067640291587
3	10000	3.4093414416269834	3.419936202394945	4.618667804525877
3	15000	3.4093414416269834	3.3963640831915614	4.601659246859371
3	100000	3.4093414416269834	3.397674600203148	4.596513391428341
3	150000	3.4093414416269834	3.4029329590143256	4.599818772534253
3	1000000	3.4093414416269834	3.4076631592188704	4.603270592982824
3	1500000	3.4093414416269834	3.405810544704263	4.600609678330057
3	10	3.8513694451222684	3.248385674735146	4.733700527761445
3	15	3.8513694451222684	3.682851097822758	5.218770108909638
3	100	3.8513694451222684	3.811264171606835	5.09173561407239
3	150	3.8513694451222684	3.6375583354278325	5.126394066221029
3	1000	3.8513694451222684	3.7909097190662058	5.265649058952563
3	1500	3.8513694451222684	3.7718507181980625	5.209590956667284
3	10000	3.8513694451222684	3.831633572062307	5.2144815657641015
3	15000	3.8513694451222684	3.836594396861601	5.232490617956966
3	100000	3.8513694451222684	3.84740377650067	5.244240523121893
3	150000	3.8513694451222684	3.8443585787086008	5.245494789495621
3	1000000	3.8513694451222684	3.8482464935151643	5.2506556272865
3	1500000	3.8513694451222684	3.8509456085798153	5.247562238678121
3	10	4.286743221607107	4.401424205715516	3.8712704080383937
3	15	4.286743221607107	5.1420737372836784	4.648807590330718
3	100	4.286743221607107	3.947148113921409	5.265145580385492
3	150	4.286743221607107	4.185997388431064	5.212959078337281
3	1000	4.286743221607107	4.257878460281395	5.434045122421016
3	1500	4.286743221607107	4.303268886010015	5.433494144559176
3	10000	4.286743221607107	4.249446271676705	5.421882309692959
3	15000	4.286743221607107	4.267006157732702	5.429080368662471
3	100000	4.286743221607107	4.274631884353473	5.4221315745368335
3	150000	4.286743221607107	4.2833860666469405	5.418169441617685
3	1000000	4.286743221607107	4.2828031895154215	5.423799890768382
3	1500000	4.286743221607107	4.285100146627414	5.423036118468148
3	10	4.327125529353272	4.182169833466046	5.648131844658563
3	15	4.327125529353272	4.767930369176386	5.797415369214876
3	100	4.327125529353272	4.355683572082592	5.687555757473878
3	150	4.327125529353272	4.383948711207993	5.756903067082204
3	1000	4.327125529353272	4.2613830967146	5.818707745160638
3	1500	4.327125529353272	4.231221988953242	5.837672171958876
3	10000	4.327125529353272	4.311905078694378	5.820645814639833
3	15000	4.327125529353272	4.307487191138608	5.806118427718217
3	100000	4.327125529353272	4.324879199574106	5.8204358301962635
3	150000	4.327125529353272	4.324181866692356	5.8209651255981925
3	1000000	4.327125529353272	4.3229780713509935	5.820830088591806
3	1500000	4.327125529353272	4.326428560277284	5.820975822575257
3	10	3.5263992661796864	4.761920088864324	4.636191526283997
3	15	3.5263992661796864	4.1440159192288855	4.23916036079192
3	100	3.5263992661796864	3.4272679198919187	4.476978752174463
3	150	3.5263992661796864	3.565513193515578	4.984002186581614
3	1000	3.5263992661796864	3.488704104152456	4.7315963201731694
3	1500	3.5263992661796864	3.473877819554705	4.814742047298241
3	10000	3.5263992661796864	3.5127199893418766	4.861676817467843
3	15000	3.5263992661796864	3.5115552646977584	4.872899557969061
3	100000	3.5263992661796864	3.5225585350403783	4.84210848318413
3	150000	3.5263992661796864	3.519432931250458	4.845164868266308
3	1000000	3.5263992661796864	3.5236111291742773	4.847553822709642
3	1500000	3.5263992661796864	3.5265105618889923	4.849396259078973
3	10	4.013708618855529	4.699742268279926	5.188350075142814
3	15	4.013708618855529	4.277067586771274	5.517540582999396
3	100	4.013708618855529	4.063096876634823	5.466298047325876
3	150	4.013708618855529	4.063383274876005	5.585792691216634
3	1000	4.013708618855529	3.969675423483354	5.675334020761227
3	1500	4.013708618855529	3.9455976019033105	5.728076899682076
3	10000	4.013708618855529	4.001059606026985	5.686585006691003
3	15000	4.013708618855529	3.9945194705516505	5.68235482910124
3	100000	4.013708618855529	4.011322994508303	5.702984263409187
3	150000	4.013708618855529	4.007645204761815	5.707263326882635
3	1000000	4.013708618855529	4.012586467091651	5.707160788446364
3	1500000	4.013708618855529	4.013870559623761	5.705929466146501
3	10	4.583503185191638	4.015171832088759	5.34469407767876
3	15	4.583503185191638	3.8879378050656563	5.441636333619971
3	100	4.583503185191638	4.187406920402378	5.546080868470572
3	150	4.583503185191638	4.324785895155411	5.617850747787492
3	1000	4.583503185191638	4.5800051003958	5.535775641326799
3	1500	4.583503185191638	4.542252329111149	5.562151351570945
3	10000	4.583503185191638	4.562984656341707	5.590653521136937
3	15000	4.583503185191638	4.590264291029765	5.5862533303306146
3	100000	4.583503185191638	4.580300964607554	5.587681910369986
3	150000	4.583503185191638	4.5765433140508645	5.587847817176426
3	1000000	4.583503185191638	4.582161714968381	5.584598226848289
3	1500000	4.583503185191638	4.584386326158848	5.58496855373982
3	10	4.3999315336614755	5.022922734442661	5.459734859176755
3	15	4.3999315336614755	5.225209067351267	5.362838907060007
3	100	4.3999315336614755	4.470873943752246	5.808365577545078
3	150	4.3999315336614755	4.289750271989614	6.007756236931825
3	1000	4.3999315336614755	4.3721657162975776	5.977140124408704
3	1500	4.3999315336614755	4.376036262577886	5.96174921492193
3	10000	4.3999315336614755	4.377861402036468	5.983671043780956
3	15000	4.3999315336614755	4.376891043017857	6.0020902684922675
3	100000	4.3999315336614755	4.391484807685124	5.9982605051512685
3	150000	4.3999315336614755	4.395322288516395	6.001053752684422
3	1000000	4.3999315336614755	4.39682021731795	5.999580822723242
3	1500000	4.3999315336614755	4.397068125853176	5.998797258661713
4	10	4.07204831200736	4.8145751907420635	5.123994043214264
4	15	4.07204831200736	4.709047680721298	5.4836624993631995
4	100	4.07204831200736	3.8983703772529323	5.4269408821125396
4	150	4.07204831200736	3.8912938802051915	5.137630656046445
4	1000	4.07204831200736	4.0708287303547035	5.403910759686378
4	1500	4.07204831200736	4.0317423574666025	5.448768000766537
4	10000	4.07204831200736	4.071213484100035	5.360092807109022
4	15000	4.07204831200736	4.026997210406903	5.403302470475152
4	100000	4.07204831200736	4.052678612128668	5.4094422005955325
4	150000	4.07204831200736	4.053629029088164	5.414259011561087
4	1000000	4.07204831200736	4.062136293542151	5.40014754520202
4	1500000	4.07204831200736	4.065868326498041	5.397971090500718
4	10	4.6606425181111115	6.4906511027645735	5.992853080754667
4	15	4.6606425181111115	5.743175564261194	7.160248457605184
4	100	4.6606425181111115	4.57755810137042	6.941988005920882
4	150	4.6606425181111115	4.757093218031057	6.949864410054921
4	1000	4.6606425181111115	4.6802980455114405	6.998086502447248
4	1500	4.6606425181111115	4.66153399365374	7.130198998970054
4	10000	4.6606425181111115	4.644443458742361	7.056971718563176
4	15000	4.6606425181111115	4.646532293407066	7.072011332777917
4	100000	4.6606425181111115	4.63682381883452	7.070982969076839
4	150000	4.6606425181111115	4.642086069916552	7.067883959666768
4	1000000	4.6606425181111115	4.651629432859433	7.073284124783857
4	1500000	4.6606425181111115	4.651284965013755	7.0689800714619215
4	10	5.661718758486986	5.6981681332808645	7.100778089597592
4	15	5.661718758486986	6.015626313091699	5.903187214724418
4	100	5.661718758486986	5.634947724447473	6.950242066390933
4	150	5.661718758486986	5.771928665698182	6.694180152954167
4	1000	5.661718758486986	5.609091319285449	6.987069231804655
4	1500	5.661718758486986	5.524474524715048	6.894288536828248
4	10000	5.661718758486986	5.630407243870272	7.072346146871579
4	15000	5.661718758486986	5.6362230289930535	6.987640063892447
4	100000	5.661718758486986	5.648536351339839	7.011714850119314
4	150000	5.661718758486986	5.638806375363327	7.011803212954513
4	1000000	5.661718758486986	5.653150566889167	7.012831276965985
4	1500000	5.661718758486986	5.656650562123742	7.0113661509910274
4	10	5.639031488582466	6.469783725812941	6.324155464116592
4	15	5.639031488582466	6.198685266098792	6.142009237386712
4	100	5.639031488582466	5.986429486232461	6.763547894452526
4	150	5.639031488582466	5.670209730120631	6.993460222685376
4	1000	5.639031488582466	5.5868003004552635	6.863402374608768
4	1500	5.639031488582466	5.5983493503663855	6.908706674795283
4	10000	5.639031488582466	5.614022045418834	6.897002833492033
4	15000	5.639031488582466	5.598501875573089	6.920409871195279
4	100000	5.639031488582466	5.6228505715394785	6.891025799577143
4	150000	5.639031488582466	5.622104052715141	6.881790370359484
4	1000000	5.639031488582466	5.6315605635320285	6.885248817122589
4	1500000	5.639031488582466	5.633211577017544	6.883360914396278
4	10	5.226722778754862	5.327939641407537	6.286811162586171
4	15	5.226722778754862	6.533850187161036	6.737926192661738
4	100	5.226722778754862	5.445918381243096	6.958152314092554
4	150	5.226722778754862	5.364959730233329	7.182052955314253
4	1000	5.226722778754862	5.2254931153098365	7.218266989238516
4	1500	5.226722778754862	5.217465684486576	7.138074425759793
4	10000	5.226722778754862	5.20588441744884	7.176968138131972
4	15000	5.226722778754862	5.180706222484626	7.169375560858844
4	100000	5.226722778754862	5.212440113295749	7.163409930677463
4	150000	5.226722778754862	5.211806410460687	7.159432036206217
4	1000000	5.226722778754862	5.22020468425899	7.163440979226971
4	1500000	5.226722778754862	5.221502906717218	7.165351354098056
4	10	3.1176410644288914	4.971137152349863	5.700192877358183
4	15	3.1176410644288914	4.349355818609239	2.7730476618877145
4	100	3.1176410644288914	2.9916426174383473	4.526880218017839
4	150	3.1176410644288914	3.410511446615997	4.314204518767554
4	1000	3.1176410644288914	3.0303523875898666	4.278930439803508
4	1500	3.1176410644288914	3.1167682485535337	4.383760015863494
4	10000	3.1176410644288914	3.0670961755060437	4.356131670577597
4	15000	3.1176410644288914	3.0817070436442027	4.336597631250944
4	100000	3.1176410644288914	3.093160293325404	4.35435219662555
4	150000	3.1176410644288914	3.099375743605112	4.371228494765491
4	1000000	3.1176410644288914	3.107556983045569	4.359318788340097
4	1500000	3.1176410644288914	3.1085326618807336	4.35464983905353
4	10	4.308789871368856	5.991010887571363	6.974818821140299
4	15	4.308789871368856	5.292007150217853	6.0551323149394145
4	100	4.308789871368856	4.797783346583548	6.2216048920311025
4	150	4.308789871368856	4.737434426292401	6.078407540078678
4	1000	4.308789871368856	4.304054826578888	6.263615278169602
4	1500	4.308789871368856	4.387984966890585	6.233357701170306
4	10000	4.308789871368856	4.290998851637176	6.225462305432935
4	15000	4.308789871368856	4.270244089705346	6.232741982276099
4	100000	4.308789871368856	4.29426200962738	6.23047633649257
4	150000	4.308789871368856	4.287957900860471	6.231295146184921
4	1000000	4.308789871368856	4.299061994597864	6.227085679599328
4	1500000	4.308789871368856	4.29670224522882	6.22777949061573
4	10	6.282964158603841	7.416615322020185	7.417160187487374
4	15	6.282964158603841	5.76403601143041	7.386212481926561
4	100	6.282964158603841	6.4107036043754695	7.702267464580069
4	150	6.282964158603841	6.2610099929791945	7.721240254503165
4	1000	6.282964158603841	6.1612703442386625	7.835072133562619
4	1500	6.282964158603841	6.2588096850474715	7.865835779342775
4	10000	6.282964158603841	6.227246730054665	7.856461513113097
4	15000	6.282964158603841	6.2596912641279	7.852112840946963
4	100000	6.282964158603841	6.267765519736462	7.854303081611481
4	150000	6.282964158603841	6.269053693122551	7.849045043417397
4	1000000	6.282964158603841	6.273970277139055	7.851789457261111
4	1500000	6.282964158603841	6.277874974424124	7.851836516190444
4	10	4.108972452271093	6.202571120823345	7.493172830492528
4	15	4.108972452271093	4.754279699959629	6.555947679745148
4	100	4.108972452271093	4.332773598774951	7.17737437840258
4	150	4.108972452271093	4.45725921955426	7.064756879795424
4	1000	4.108972452271093	4.0459652112527085	7.131559650021617
4	1500	4.108972452271093	4.049953496931326	7.011734508117074
4	10000	4.108972452271093	4.0525485803719095	7.092253331212612
4	15000	4.108972452271093	4.081763075622308	7.11020121173564
4	100000	4.108972452271093	4.085903230738122	7.109618847936239
4	150000	4.108972452271093	4.0904690024089625	7.110965678656293
4	1000000	4.108972452271093	4.0988851665796435	7.116104695280646
4	1500000	4.108972452271093	4.098107593367773	7.1142018943267376
4	10	5.751629562475344	5.102395217129278	6.613455841363155
4	15	5.751629562475344	5.986747120463782	7.2303275602663
4	100	5.751629562475344	5.9033043442597055	7.20183180471623
4	150	5.751629562475344	5.946120262023674	7.262190330815722
4	1000	5.751629562475344	5.665248676374384	7.369941506809684
4	1500	5.751629562475344	5.725855327311264	7.348407909349641
4	10000	5.751629562475344	5.709495610236813	7.383083867681162
4	15000	5.751629562475344	5.714243886552793	7.402257681531364
4	100000	5.751629562475344	5.7321684033853755	7.396164548245568
4	150000	5.751629562475344	5.7336882313702375	7.400102253320901
4	1000000	5.751629562475344	5.747862264315652	7.392074289474969
4	1500000	5.751629562475344	5.745367602853495	7.393938553189708
4	10	5.353824050612292	5.227795477913949	5.976795302954521
4	15	5.353824050612292	5.918235089222351	6.9170913328246435
4	100	5.353824050612292	5.576996604031537	6.415592783950542
4	150	5.353824050612292	5.274325296471486	6.682354774650509
4	1000	5.353824050612292	5.278599289552452	6.680042716278548
4	1500	5.353824050612292	5.313093249792816	6.742185681279762
4	10000	5.353824050612292	5.297264529747076	6.760756123728059
4	15000	5.353824050612292	5.3137400223246845	6.797610231264829
4	100000	5.353824050612292	5.33662431009205	6.745052433772631
4	150000	5.353824050612292	5.3332623174235	6.747841021919906
4	1000000	5.353824050612292	5.347000013159102	6.745086989931105
4	1500000	5.353824050612292	5.346678319967912	6.744091049103934
4	10	3.993786073580516	5.800758956755309	5.645611937922234
4	15	3.993786073580516	5.519849605812093	6.080915014711642
4	100	3.993786073580516	4.089677806835608	6.5967713519633335
4	150	3.993786073580516	4.129512711761801	6.421556008368077
4	1000	3.993786073580516	3.91325858210525	6.7243243070266
4	1500	3.993786073580516	3.898843549974294	6.668109491159816
4	10000	3.993786073580516	3.9120784726612223	6.7513524541188055
4	15000	3.993786073580516	3.948764212134072	6.753978360271056
4	100000	3.993786073580516	3.9779929952432465	6.738083625292399
4	150000	3.993786073580516	3.9785262257994027	6.734948079524301
4	1000000	3.993786073580516	3.9827016785945215	6.738417430583258
4	1500000	3.993786073580516	3.986639017022142	6.737761665260253
4	10	4.985978325122038	5.460084045940942	7.096633597694273
4	15	4.985978325122038	5.302024444439892	6.354528234943954
4	100	4.985978325122038	5.2042534374465035	6.152442070803812
4	150	4.985978325122038	5.161267727782378	6.459929312232559
4	1000	4.985978325122038	4.905346896316228	6.423206767008811
4	1500	4.985978325122038	4.955193638518684	6.465318979239837
4	10000	4.985978325122038	4.927882376920854	6.506663763384134
4	15000	4.985978325122038	4.93950946264033	6.499137279620218
4	100000	4.985978325122038	4.961342747570152	6.499073966412817
4	150000	4.985978325122038	4.964196072981521	6.50409238852147
4	1000000	4.985978325122038	4.975807143374407	6.500717173642468
4	1500000	4.985978325122038	4.9792782811683995	6.4985427932511275
4	10	5.338695011142791	5.606623396945186	7.293660805219579
4	15	5.338695011142791	6.719511823006354	6.161555857855231
4	100	5.338695011142791	5.343265701834733	7.614691171449976
4	150	5.338695011142791	5.456079029376879	7.399251477446339
4	1000	5.338695011142791	5.297519922181884	7.4156808831293075
4	1500	5.338695011142791	5.2918964417064425	7.508078293315709
4	10000	5.338695011142791	5.308892808847496	7.4826758460962965
4	15000	5.338695011142791	5.313423528727495	7.493158466333972
4	100000	5.338695011142791	5.314705653191826	7.494568788655718
4	150000	5.338695011142791	5.319865914835253	7.491990411883661
4	1000000	5.338695011142791	5.3328427654103	7.493950953811494
4	1500000	5.338695011142791	5.32959493147686	7.494231275212477
4	10	3.8211481647736325	4.5524566039680625	5.2979438759728295
4	15	3.8211481647736325	4.401557029208014	4.808674700842411
4	100	3.8211481647736325	3.938475454100144	5.43459091682876
4	150	3.8211481647736325	3.9438454145406623	5.394705388911477
4	1000	3.8211481647736325	3.829896212226801	5.417269574955168
4	1500	3.8211481647736325	3.7401099051890254	5.6480879544977975
4	10000	3.8211481647736325	3.764910092252779	5.5489782016031155
4	15000	3.8211481647736325	3.7822730966968843	5.5842826416993745
4	100000	3.8211481647736325	3.796203974253027	5.565500520416074
4	150000	3.8211481647736325	3.8071652467989168	5.571910709577317
4	1000000	3.8211481647736325	3.8124278375080856	5.55935194974499
4	1500000	3.8211481647736325	3.81323567907568	5.55995772645834
4	10	5.402026611685813	6.4095146972464505	5.874360653370575
4	15	5.402026611685813	6.424493268482793	5.463545995070611
4	100	5.402026611685813	5.268544309880671	6.413548209821119
4	150	5.402026611685813	5.379211410947493	6.354277127707754
4	1000	5.402026611685813	5.395061086977504	6.512538823754591
4	1500	5.402026611685813	5.376015399674365	6.608831827021804
4	10000	5.402026611685813	5.380115253488621	6.563629658535875
4	15000	5.402026611685813	5.3572058954573665	6.568772166500943
4	100000	5.402026611685813	5.386258513748968	6.558191236066021
4	150000	5.402026611685813	5.383286816200236	6.5627832568595865
4	1000000	5.402026611685813	5.39651091999939	6.559753101202851
4	1500000	5.402026611685813	5.3965434926593705	6.565571387230761
4	10	5.507513264336806	5.28745219395916	7.435038791845312
4	15	5.507513264336806	4.786969883405387	6.420326164476957
4	100	5.507513264336806	5.424527404588215	7.151160278107644
4	150	5.507513264336806	5.527871398410605	6.837471018988016
4	1000	5.507513264336806	5.450469255435388	6.867158228910352
4	1500	5.507513264336806	5.461306108530634	6.868344598266842
4	10000	5.507513264336806	5.47975802475312	6.950754611177428
4	15000	5.507513264336806	5.46835785513475	6.957712933127476
4	100000	5.507513264336806	5.488581261368007	6.960612219055713
4	150000	5.507513264336806	5.491951292948395	6.955336168175517
4	1000000	5.507513264336806	5.499990449959293	6.961472979282945
4	1500000	5.507513264336806	5.500221315017127	6.964655393650093
4	10	5.195942667910892	5.8707116274165685	7.4565671766327775
4	15	5.195942667910892	5.320246646194397	7.742572422115456
4	100	5.195942667910892	4.868062052207554	7.786934763377502
4	150	5.195942667910892	5.313380541778315	7.903490693920447
4	1000	5.195942667910892	5.175470996171432	7.921549592433828
4	1500	5.195942667910892	5.102295517394633	7.917781537973919
4	10000	5.195942667910892	5.1592506058837175	7.941803499540071
4	15000	5.195942667910892	5.158758414230433	7.955048542837677
4	100000	5.195942667910892	5.178052140653943	7.9443641532102625
4	150000	5.195942667910892	5.179160594060017	7.939745834629184
4	1000000	5.195942667910892	5.1881545824679645	7.9425194905567675
4	1500000	5.195942667910892	5.1912501268165645	7.944109772591515
4	10	4.405892100426053	5.7141060707775235	5.916945907000297
4	15	4.405892100426053	5.347628490690449	5.311647055877674
4	100	4.405892100426053	4.410687509806651	6.2880396791786035
4	150	4.405892100426053	4.271914801599888	6.363892324205659
4	1000	4.405892100426053	4.3554478493058415	6.427579242575734
4	1500	4.405892100426053	4.419357861300388	6.429348418738515
4	10000	4.405892100426053	4.384736681415216	6.4529019527397145
4	15000	4.405892100426053	4.377479466770116	6.421020137977118
4	100000	4.405892100426053	4.385119026490106	6.4401343452603355
4	150000	4.405892100426053	4.386428200123403	6.441350869596057
4	1000000	4.405892100426053	4.397558009864239	6.438205490319204
4	1500000	4.405892100426053	4.3998914721642155	6.437269248349346
4	10	5.851197705812279	7.033159835409132	6.218582805769445
4	15	5.851197705812279	6.516928489274937	6.325978828776157
4	100	5.851197705812279	5.86905589913164	7.271708741154012
