library	estimator	T	N	batch_size	order	time
THOI	GC-gpu	1000	20	500000	17	0.18256688117980957
THOI	GC-gpu	1000	20	500000	18	0.16883039474487305
THOI	GC-gpu	1000	20	500000	19	0.17767763137817383
THOI	GC-gpu	1000	20	600000	3	0.19037914276123047
THOI	GC-gpu	1000	20	600000	4	0.25824666023254395
THOI	GC-gpu	1000	20	600000	5	0.4730520248413086
THOI	GC-gpu	1000	20	600000	6	0.8911805152893066
THOI	GC-gpu	1000	20	600000	7	1.660088062286377
THOI	GC-gpu	1000	20	600000	8	2.60695481300354
THOI	GC-gpu	1000	20	600000	9	3.538346529006958
THOI	GC-gpu	1000	20	600000	10	4.112313270568848
THOI	GC-gpu	1000	20	600000	11	4.014509916305542
THOI	GC-gpu	1000	20	600000	12	3.164174795150757
THOI	GC-gpu	1000	20	600000	13	2.1207432746887207
THOI	GC-gpu	1000	20	600000	14	1.2166178226470947
THOI	GC-gpu	1000	20	600000	15	0.6105880737304688
THOI	GC-gpu	1000	20	600000	16	0.29903125762939453
THOI	GC-gpu	1000	20	600000	17	0.21208906173706055
THOI	GC-gpu	1000	20	600000	18	0.20427513122558594
THOI	GC-gpu	1000	20	600000	19	0.1962144374847412
THOI	GC-gpu	1000	20	700000	3	0.21898531913757324
THOI	GC-gpu	1000	20	700000	4	0.2644233703613281
THOI	GC-gpu	1000	20	700000	5	0.49295806884765625
THOI	GC-gpu	1000	20	700000	6	0.9252364635467529
THOI	GC-gpu	1000	20	700000	7	1.688129186630249
THOI	GC-gpu	1000	20	700000	8	2.6165571212768555
THOI	GC-gpu	1000	20	700000	9	3.56660532951355
THOI	GC-gpu	1000	20	700000	10	4.141874313354492
THOI	GC-gpu	1000	20	700000	11	4.005663156509399
THOI	GC-gpu	1000	20	700000	12	3.159118413925171
THOI	GC-gpu	1000	20	700000	13	2.148390293121338
THOI	GC-gpu	1000	20	700000	14	1.2259013652801514
THOI	GC-gpu	1000	20	700000	15	0.636455774307251
THOI	GC-gpu	1000	20	700000	16	0.3146169185638428
THOI	GC-gpu	1000	20	700000	17	0.22434377670288086
THOI	GC-gpu	1000	20	700000	18	0.2263953685760498
THOI	GC-gpu	1000	20	700000	19	0.2228543758392334
THOI	GC-gpu	1000	20	800000	3	0.24222040176391602
THOI	GC-gpu	1000	20	800000	4	0.2996363639831543
THOI	GC-gpu	1000	20	800000	5	0.4945993423461914
THOI	GC-gpu	1000	20	800000	6	0.9306416511535645
THOI	GC-gpu	1000	20	800000	7	1.7279009819030762
THOI	GC-gpu	1000	20	800000	8	2.6317429542541504
THOI	GC-gpu	1000	20	800000	9	3.577221632003784
THOI	GC-gpu	1000	20	800000	10	4.155307292938232
THOI	GC-gpu	1000	20	800000	11	4.0132691860198975
THOI	GC-gpu	1000	20	800000	12	3.1912319660186768
THOI	GC-gpu	1000	20	800000	13	2.15128493309021
THOI	GC-gpu	1000	20	800000	14	1.2403409481048584
THOI	GC-gpu	1000	20	800000	15	0.6351971626281738
THOI	GC-gpu	1000	20	800000	16	0.3258383274078369
THOI	GC-gpu	1000	20	800000	17	0.2636692523956299
THOI	GC-gpu	1000	20	800000	18	0.2472219467163086
THOI	GC-gpu	1000	20	800000	19	0.24808073043823242
THOI	GC-gpu	1000	20	900000	3	0.26919054985046387
THOI	GC-gpu	1000	20	900000	4	0.3071005344390869
THOI	GC-gpu	1000	20	900000	5	0.5247511863708496
THOI	GC-gpu	1000	20	900000	6	0.9464654922485352
THOI	GC-gpu	1000	20	900000	7	1.6934490203857422
THOI	GC-gpu	1000	20	900000	8	2.5472776889801025
THOI	GC-gpu	1000	20	900000	9	3.4817590713500977
THOI	GC-gpu	1000	20	900000	10	4.025563716888428
THOI	GC-gpu	1000	20	900000	11	3.909139394760132
THOI	GC-gpu	1000	20	900000	12	3.105360507965088
THOI	GC-gpu	1000	20	900000	13	2.1113710403442383
THOI	GC-gpu	1000	20	900000	14	1.2453417778015137
THOI	GC-gpu	1000	20	900000	15	0.6678528785705566
THOI	GC-gpu	1000	20	900000	16	0.35915255546569824
THOI	GC-gpu	1000	20	900000	17	0.2768545150756836
THOI	GC-gpu	1000	20	900000	18	0.28022146224975586
THOI	GC-gpu	1000	20	900000	19	0.26682186126708984
THOI	GC-gpu	1000	20	1000000	3	0.29263925552368164
THOI	GC-gpu	1000	20	1000000	4	0.3428924083709717
THOI	GC-gpu	1000	20	1000000	5	0.5582172870635986
THOI	GC-gpu	1000	20	1000000	6	0.9968626499176025
THOI	GC-gpu	1000	20	1000000	7	1.7925264835357666
THOI	GC-gpu	1000	20	1000000	8	2.7016515731811523
THOI	GC-gpu	1000	20	1000000	9	3.6319146156311035
THOI	GC-gpu	1000	20	1000000	10	4.226013660430908
THOI	GC-gpu	1000	20	1000000	11	4.122081279754639
THOI	GC-gpu	1000	20	1000000	12	3.256986141204834
THOI	GC-gpu	1000	20	1000000	13	2.212523937225342
THOI	GC-gpu	1000	20	1000000	14	1.3105225563049316
THOI	GC-gpu	1000	20	1000000	15	0.7145938873291016
