library	estimator	T	N	batch_size	order	time
THOI	GC	1000	40	1000000	10	19.208398818969727
THOI	GC	1000	40	1000000	11	20.695871591567993
THOI	GC	1000	40	1000000	12	21.93393898010254
THOI	GC	1000	40	1000000	13	23.72647190093994
THOI	GC	1000	40	1000000	14	25.046058177947998
THOI	GC	1000	40	1000000	15	27.200894594192505
THOI	GC	1000	40	1000000	16	29.18969750404358
THOI	GC	1000	40	1000000	17	32.18522667884827
THOI	GC	1000	40	1000000	18	37.96136736869812
THOI	GC	1000	40	1000000	19	41.85437893867493
THOI	GC	1000	40	1000000	20	45.92541146278381
THOI	GC	1000	45	100000	3	0.27522921562194824
THOI	GC	1000	45	100000	4	1.8081684112548828
THOI	GC	1000	45	100000	5	1.7614638805389404
THOI	GC	1000	45	100000	6	1.7825205326080322
THOI	GC	1000	45	100000	7	1.8945541381835938
THOI	GC	1000	45	100000	8	1.9319238662719727
THOI	GC	1000	45	100000	9	1.930290699005127
THOI	GC	1000	45	100000	10	2.0686371326446533
THOI	GC	1000	45	100000	11	2.1126554012298584
THOI	GC	1000	45	100000	12	2.2018115520477295
THOI	GC	1000	45	100000	13	2.2663490772247314
THOI	GC	1000	45	100000	14	2.3909339904785156
THOI	GC	1000	45	100000	15	2.492000102996826
THOI	GC	1000	45	100000	16	2.6446473598480225
THOI	GC	1000	45	100000	17	2.7927350997924805
THOI	GC	1000	45	100000	18	3.680953025817871
THOI	GC	1000	45	100000	19	4.192739248275757
THOI	GC	1000	45	100000	20	4.295416355133057
THOI	GC	1000	45	200000	3	0.262073278427124
THOI	GC	1000	45	200000	4	2.534242868423462
THOI	GC	1000	45	200000	5	3.39005184173584
THOI	GC	1000	45	200000	6	3.464846611022949
THOI	GC	1000	45	200000	7	3.5305347442626953
THOI	GC	1000	45	200000	8	3.5768139362335205
THOI	GC	1000	45	200000	9	3.654005527496338
THOI	GC	1000	45	200000	10	3.7719478607177734
THOI	GC	1000	45	200000	11	4.210930347442627
THOI	GC	1000	45	200000	12	4.389613151550293
THOI	GC	1000	45	200000	13	4.954797983169556
THOI	GC	1000	45	200000	14	5.13039231300354
THOI	GC	1000	45	200000	15	5.5923731327056885
THOI	GC	1000	45	200000	16	6.029067516326904
THOI	GC	1000	45	200000	17	6.579796075820923
THOI	GC	1000	45	200000	18	7.80954909324646
THOI	GC	1000	45	200000	19	8.567345142364502
THOI	GC	1000	45	200000	20	9.297262191772461
THOI	GC	1000	45	300000	3	0.23659634590148926
THOI	GC	1000	45	300000	4	2.6354899406433105
THOI	GC	1000	45	300000	5	5.155883073806763
THOI	GC	1000	45	300000	6	4.982975959777832
THOI	GC	1000	45	300000	7	5.144378900527954
THOI	GC	1000	45	300000	8	5.310907363891602
THOI	GC	1000	45	300000	9	5.583172798156738
THOI	GC	1000	45	300000	10	5.745105743408203
THOI	GC	1000	45	300000	11	6.226553440093994
THOI	GC	1000	45	300000	12	6.818311929702759
THOI	GC	1000	45	300000	13	7.137390613555908
THOI	GC	1000	45	300000	14	7.552370071411133
THOI	GC	1000	45	300000	15	8.292428255081177
THOI	GC	1000	45	300000	16	8.995760202407837
THOI	GC	1000	45	300000	17	9.710997819900513
THOI	GC	1000	45	300000	18	11.544823169708252
THOI	GC	1000	45	300000	19	12.763368844985962
THOI	GC	1000	45	300000	20	14.158716678619385
THOI	GC	1000	45	400000	3	0.25861048698425293
THOI	GC	1000	45	400000	4	2.700838804244995
THOI	GC	1000	45	400000	5	6.934242248535156
THOI	GC	1000	45	400000	6	6.565007925033569
THOI	GC	1000	45	400000	7	6.903503656387329
THOI	GC	1000	45	400000	8	6.988076448440552
THOI	GC	1000	45	400000	9	7.267955541610718
THOI	GC	1000	45	400000	10	7.851464509963989
THOI	GC	1000	45	400000	11	8.554587364196777
THOI	GC	1000	45	400000	12	8.980780124664307
THOI	GC	1000	45	400000	13	9.677210092544556
THOI	GC	1000	45	400000	14	10.238799571990967
THOI	GC	1000	45	400000	15	10.870383262634277
THOI	GC	1000	45	400000	16	11.859464883804321
THOI	GC	1000	45	400000	17	12.997420072555542
THOI	GC	1000	45	400000	18	15.440314531326294
THOI	GC	1000	45	400000	19	17.055127143859863
THOI	GC	1000	45	400000	20	18.54901123046875
THOI	GC	1000	45	500000	3	0.25696635246276855
THOI	GC	1000	45	500000	4	2.5255424976348877
THOI	GC	1000	45	500000	5	8.503104209899902
THOI	GC	1000	45	500000	6	8.177152395248413
THOI	GC	1000	45	500000	7	8.540724992752075
THOI	GC	1000	45	500000	8	8.742806911468506
THOI	GC	1000	45	500000	9	9.33351993560791
THOI	GC	1000	45	500000	10	9.78248906135559
THOI	GC	1000	45	500000	11	10.305357456207275
THOI	GC	1000	45	500000	12	11.235255479812622
THOI	GC	1000	45	500000	13	11.776421070098877
THOI	GC	1000	45	500000	14	12.675199031829834
THOI	GC	1000	45	500000	15	13.594750881195068
THOI	GC	1000	45	500000	16	14.663595914840698
THOI	GC	1000	45	500000	17	16.017902374267578
THOI	GC	1000	45	500000	18	19.240253686904907
THOI	GC	1000	45	500000	19	21.275606870651245
THOI	GC	1000	45	500000	20	23.15957474708557
THOI	GC	1000	45	600000	3	0.26894640922546387
THOI	GC	1000	45	600000	4	2.572777509689331
THOI	GC	1000	45	600000	5	10.065913915634155
THOI	GC	1000	45	600000	6	9.839354991912842
THOI	GC	1000	45	600000	7	10.346166610717773
THOI	GC	1000	45	600000	8	10.329230070114136
THOI	GC	1000	45	600000	9	10.935701131820679
THOI	GC	1000	45	600000	10	11.719683647155762
THOI	GC	1000	45	600000	11	12.286476135253906
THOI	GC	1000	45	600000	12	13.446783781051636
THOI	GC	1000	45	600000	13	14.381163597106934
THOI	GC	1000	45	600000	14	15.111977338790894
THOI	GC	1000	45	600000	15	16.394399642944336
THOI	GC	1000	45	600000	16	17.502843856811523
THOI	GC	1000	45	600000	17	19.436967849731445
THOI	GC	1000	45	600000	18	22.95590305328369
THOI	GC	1000	45	600000	19	25.425596237182617
THOI	GC	1000	45	600000	20	27.644403219223022
THOI	GC	1000	45	700000	3	0.27515363693237305
THOI	GC	1000	45	700000	4	2.6437206268310547
THOI	GC	1000	45	700000	5	11.9859778881073
THOI	GC	1000	45	700000	6	11.407753229141235
THOI	GC	1000	45	700000	7	11.75330638885498
THOI	GC	1000	45	700000	8	12.412957906723022
THOI	GC	1000	45	700000	9	12.737593650817871
THOI	GC	1000	45	700000	10	13.567537307739258
THOI	GC	1000	45	700000	11	14.575881719589233
THOI	GC	1000	45	700000	12	15.516617059707642
THOI	GC	1000	45	700000	13	16.49677562713623
THOI	GC	1000	45	700000	14	17.685460090637207
THOI	GC	1000	45	700000	15	18.878026008605957
THOI	GC	1000	45	700000	16	20.426811456680298
THOI	GC	1000	45	700000	17	22.345083475112915
THOI	GC	1000	45	700000	18	26.708871841430664
THOI	GC	1000	45	700000	19	29.429150104522705
THOI	GC	1000	45	700000	20	32.22733235359192
THOI	GC	1000	45	800000	3	0.31836962699890137
THOI	GC	1000	45	800000	4	2.6288912296295166
THOI	GC	1000	45	800000	5	13.534423828125
THOI	GC	1000	45	800000	6	13.019519329071045
THOI	GC	1000	45	800000	7	13.837657690048218
THOI	GC	1000	45	800000	8	14.06937026977539
THOI	GC	1000	45	800000	9	14.378818035125732
THOI	GC	1000	45	800000	10	15.477803468704224
THOI	GC	1000	45	800000	11	16.566271781921387
THOI	GC	1000	45	800000	12	17.862201690673828
THOI	GC	1000	45	800000	13	18.53865075111389
THOI	GC	1000	45	800000	14	20.042200565338135
THOI	GC	1000	45	800000	15	21.7221736907959
THOI	GC	1000	45	800000	16	23.476778268814087
THOI	GC	1000	45	800000	17	25.447667360305786
THOI	GC	1000	45	800000	18	30.37825584411621
THOI	GC	1000	45	800000	19	33.75468707084656
THOI	GC	1000	45	800000	20	36.809348344802856
THOI	GC	1000	45	900000	3	0.29018235206604004
THOI	GC	1000	45	900000	4	2.368537425994873
THOI	GC	1000	45	900000	5	15.300982475280762
THOI	GC	1000	45	900000	6	14.38274073600769
THOI	GC	1000	45	900000	7	15.4994535446167
THOI	GC	1000	45	900000	8	15.822537660598755
THOI	GC	1000	45	900000	9	16.253390550613403
THOI	GC	1000	45	900000	10	17.293111562728882
THOI	GC	1000	45	900000	11	18.665180444717407
THOI	GC	1000	45	900000	12	19.871527671813965
THOI	GC	1000	45	900000	13	20.925525188446045
THOI	GC	1000	45	900000	14	22.994082927703857
THOI	GC	1000	45	900000	15	24.49163556098938
THOI	GC	1000	45	900000	16	26.337586164474487
THOI	GC	1000	45	900000	17	28.826483488082886
THOI	GC	1000	45	900000	18	34.38075637817383
THOI	GC	1000	45	900000	19	37.6927855014801
THOI	GC	1000	45	900000	20	41.21197962760925
THOI	GC	1000	45	1000000	3	0.29201698303222656
THOI	GC	1000	45	1000000	4	2.6777896881103516
THOI	GC	1000	45	1000000	5	17.04714035987854
THOI	GC	1000	45	1000000	6	16.09008526802063
THOI	GC	1000	45	1000000	7	17.289865970611572
THOI	GC	1000	45	1000000	8	17.202067613601685
THOI	GC	1000	45	1000000	9	18.0190269947052
THOI	GC	1000	45	1000000	10	19.162241458892822
THOI	GC	1000	45	1000000	11	20.822354078292847
THOI	GC	1000	45	1000000	12	21.957134008407593
THOI	GC	1000	45	1000000	13	23.942023515701294
THOI	GC	1000	45	1000000	14	25.534425973892212
THOI	GC	1000	45	1000000	15	26.768999814987183
THOI	GC	1000	45	1000000	16	29.308064937591553
THOI	GC	1000	45	1000000	17	31.640676736831665
THOI	GC	1000	45	1000000	18	38.37508249282837
THOI	GC	1000	45	1000000	19	41.71661686897278
THOI	GC	1000	45	1000000	20	46.07752704620361
THOI	GC	1000	50	100000	3	0.3154127597808838
THOI	GC	1000	50	100000	4	1.583078145980835
THOI	GC	1000	50	100000	5	1.680711030960083
THOI	GC	1000	50	100000	6	1.7609496116638184
THOI	GC	1000	50	100000	7	1.8971023559570312
THOI	GC	1000	50	100000	8	1.8804969787597656
THOI	GC	1000	50	100000	9	1.986985206604004
THOI	GC	1000	50	100000	10	2.0266644954681396
THOI	GC	1000	50	100000	11	2.079927682876587
THOI	GC	1000	50	100000	12	2.210838556289673
THOI	GC	1000	50	100000	13	2.2887158393859863
THOI	GC	1000	50	100000	14	2.380314826965332
THOI	GC	1000	50	100000	15	2.7108280658721924
THOI	GC	1000	50	100000	16	2.8745553493499756
THOI	GC	1000	50	100000	17	3.263906717300415
THOI	GC	1000	50	100000	18	4.030291318893433
THOI	GC	1000	50	100000	19	4.423169374465942
THOI	GC	1000	50	100000	20	4.839406728744507
THOI	GC	1000	50	200000	3	0.3454413414001465
THOI	GC	1000	50	200000	4	3.3892996311187744
THOI	GC	1000	50	200000	5	3.378730058670044
THOI	GC	1000	50	200000	6	3.2921018600463867
THOI	GC	1000	50	200000	7	3.5619590282440186
THOI	GC	1000	50	200000	8	3.5521414279937744
THOI	GC	1000	50	200000	9	3.7029600143432617
THOI	GC	1000	50	200000	10	3.8178176879882812
THOI	GC	1000	50	200000	11	4.165173292160034
THOI	GC	1000	50	200000	12	4.432803392410278
THOI	GC	1000	50	200000	13	4.8160176277160645
THOI	GC	1000	50	200000	14	6.054736614227295
THOI	GC	1000	50	200000	15	5.537671804428101
THOI	GC	1000	50	200000	16	5.9871742725372314
THOI	GC	1000	50	200000	17	6.519951581954956
THOI	GC	1000	50	200000	18	7.730513572692871
THOI	GC	1000	50	200000	19	8.438948631286621
THOI	GC	1000	50	200000	20	9.324079036712646
THOI	GC	1000	50	300000	3	0.31566405296325684
THOI	GC	1000	50	300000	4	3.848471164703369
THOI	GC	1000	50	300000	5	5.102796792984009
THOI	GC	1000	50	300000	6	4.879453420639038
THOI	GC	1000	50	300000	7	5.168840169906616
THOI	GC	1000	50	300000	8	5.196964740753174
THOI	GC	1000	50	300000	9	5.496465444564819
THOI	GC	1000	50	300000	10	5.77788233757019
THOI	GC	1000	50	300000	11	6.354210376739502
THOI	GC	1000	50	300000	12	6.7316811084747314
THOI	GC	1000	50	300000	13	7.132907152175903
THOI	GC	1000	50	300000	14	7.669527769088745
THOI	GC	1000	50	300000	15	8.283364534378052
THOI	GC	1000	50	300000	16	8.894963502883911
THOI	GC	1000	50	300000	17	9.631394147872925
THOI	GC	1000	50	300000	18	11.525815486907959
THOI	GC	1000	50	300000	19	12.626437664031982
THOI	GC	1000	50	300000	20	13.7989022731781
THOI	GC	1000	50	400000	3	0.3157956600189209
THOI	GC	1000	50	400000	4	3.8914108276367188
THOI	GC	1000	50	400000	5	6.701251268386841
THOI	GC	1000	50	400000	6	6.477510690689087
THOI	GC	1000	50	400000	7	6.716505289077759
THOI	GC	1000	50	400000	8	6.9745399951934814
THOI	GC	1000	50	400000	9	7.352538108825684
THOI	GC	1000	50	400000	10	7.971453905105591
THOI	GC	1000	50	400000	11	8.355967998504639
THOI	GC	1000	50	400000	12	8.9437096118927
THOI	GC	1000	50	400000	13	9.433983564376831
THOI	GC	1000	50	400000	14	10.192629098892212
THOI	GC	1000	50	400000	15	10.892873764038086
THOI	GC	1000	50	400000	16	11.765789031982422
THOI	GC	1000	50	400000	17	12.862767934799194
THOI	GC	1000	50	400000	18	16.378998041152954
THOI	GC	1000	50	400000	19	16.59267020225525
THOI	GC	1000	50	400000	20	18.410388469696045
THOI	GC	1000	50	500000	3	0.33854150772094727
THOI	GC	1000	50	500000	4	3.9671449661254883
THOI	GC	1000	50	500000	5	8.487302303314209
THOI	GC	1000	50	500000	6	8.011995553970337
THOI	GC	1000	50	500000	7	8.499281644821167
THOI	GC	1000	50	500000	8	8.653322458267212
THOI	GC	1000	50	500000	9	9.24474549293518
THOI	GC	1000	50	500000	10	9.812191009521484
THOI	GC	1000	50	500000	11	10.313436269760132
THOI	GC	1000	50	500000	12	10.951245307922363
THOI	GC	1000	50	500000	13	11.881401300430298
THOI	GC	1000	50	500000	14	12.60378623008728
THOI	GC	1000	50	500000	15	13.703406572341919
THOI	GC	1000	50	500000	16	14.502158880233765
THOI	GC	1000	50	500000	17	16.079811811447144
THOI	GC	1000	50	500000	18	19.282700300216675
THOI	GC	1000	50	500000	19	20.722859144210815
THOI	GC	1000	50	500000	20	22.93055510520935
THOI	GC	1000	50	600000	3	0.3447551727294922
THOI	GC	1000	50	600000	4	3.853865146636963
THOI	GC	1000	50	600000	5	10.122019052505493
THOI	GC	1000	50	600000	6	9.654687404632568
THOI	GC	1000	50	600000	7	10.137623310089111
THOI	GC	1000	50	600000	8	10.657971382141113
THOI	GC	1000	50	600000	9	10.953052759170532
THOI	GC	1000	50	600000	10	11.956198453903198
THOI	GC	1000	50	600000	11	12.20683741569519
THOI	GC	1000	50	600000	12	13.497418403625488
THOI	GC	1000	50	600000	13	14.142122030258179
THOI	GC	1000	50	600000	14	15.09005355834961
THOI	GC	1000	50	600000	15	16.29342532157898
THOI	GC	1000	50	600000	16	17.780107259750366
THOI	GC	1000	50	600000	17	19.0359787940979
THOI	GC	1000	50	600000	18	22.870278358459473
THOI	GC	1000	50	600000	19	24.931092500686646
THOI	GC	1000	50	600000	20	27.453858375549316
THOI	GC	1000	50	700000	3	0.34969019889831543
THOI	GC	1000	50	700000	4	3.893655300140381
THOI	GC	1000	50	700000	5	11.786012411117554
THOI	GC	1000	50	700000	6	11.093850135803223
THOI	GC	1000	50	700000	7	12.053250312805176
THOI	GC	1000	50	700000	8	12.2590012550354
THOI	GC	1000	50	700000	9	12.700073957443237
THOI	GC	1000	50	700000	10	13.697998285293579
THOI	GC	1000	50	700000	11	14.522826910018921
THOI	GC	1000	50	700000	12	15.407878637313843
THOI	GC	1000	50	700000	13	16.776139974594116
THOI	GC	1000	50	700000	14	17.503474473953247
THOI	GC	1000	50	700000	15	18.924289226531982
THOI	GC	1000	50	700000	16	20.159507513046265
THOI	GC	1000	50	700000	17	22.268319368362427
THOI	GC	1000	50	700000	18	26.669605493545532
THOI	GC	1000	50	700000	19	29.195996522903442
THOI	GC	1000	50	700000	20	32.183101177215576
THOI	GC	1000	50	800000	3	0.35373806953430176
THOI	GC	1000	50	800000	4	3.805908441543579
THOI	GC	1000	50	800000	5	13.659414291381836
THOI	GC	1000	50	800000	6	12.536807537078857
THOI	GC	1000	50	800000	7	13.639124155044556
THOI	GC	1000	50	800000	8	13.85186505317688
THOI	GC	1000	50	800000	9	14.634329080581665
THOI	GC	1000	50	800000	10	15.583733797073364
THOI	GC	1000	50	800000	11	16.544524669647217
THOI	GC	1000	50	800000	12	17.63675332069397
THOI	GC	1000	50	800000	13	18.87232279777527
THOI	GC	1000	50	800000	14	19.94211220741272
THOI	GC	1000	50	800000	15	21.678441524505615
THOI	GC	1000	50	800000	16	23.070534706115723
THOI	GC	1000	50	800000	17	25.231032371520996
THOI	GC	1000	50	800000	18	30.637819528579712
THOI	GC	1000	50	800000	19	33.53815245628357
THOI	GC	1000	50	800000	20	36.42090654373169
THOI	GC	1000	50	900000	3	0.366743803024292
THOI	GC	1000	50	900000	4	3.950348138809204
THOI	GC	1000	50	900000	5	15.050694465637207
THOI	GC	1000	50	900000	6	14.632409572601318
THOI	GC	1000	50	900000	7	15.656197309494019
THOI	GC	1000	50	900000	8	16.023669719696045
THOI	GC	1000	50	900000	9	16.660943269729614
THOI	GC	1000	50	900000	10	17.236260414123535
THOI	GC	1000	50	900000	11	18.62954306602478
THOI	GC	1000	50	900000	12	19.891061544418335
THOI	GC	1000	50	900000	13	20.80124282836914
THOI	GC	1000	50	900000	14	22.599220991134644
THOI	GC	1000	50	900000	15	24.210543394088745
THOI	GC	1000	50	900000	16	26.395493268966675
THOI	GC	1000	50	900000	17	28.86427330970764
THOI	GC	1000	50	900000	18	33.94521903991699
THOI	GC	1000	50	900000	19	37.58303785324097
THOI	GC	1000	50	900000	20	41.069987058639526
THOI	GC	1000	50	1000000	3	0.37621378898620605
THOI	GC	1000	50	1000000	4	3.9445102214813232
THOI	GC	1000	50	1000000	5	16.921228170394897
THOI	GC	1000	50	1000000	6	15.684556484222412
THOI	GC	1000	50	1000000	7	16.854844331741333
THOI	GC	1000	50	1000000	8	17.503260374069214
THOI	GC	1000	50	1000000	9	18.27353572845459
THOI	GC	1000	50	1000000	10	19.256510257720947
THOI	GC	1000	50	1000000	11	20.537144899368286
THOI	GC	1000	50	1000000	12	22.15779399871826
THOI	GC	1000	50	1000000	13	23.29063105583191
THOI	GC	1000	50	1000000	14	24.89960741996765
THOI	GC	1000	50	1000000	15	27.14984440803528
THOI	GC	1000	50	1000000	16	28.633528232574463
THOI	GC	1000	50	1000000	17	31.553892135620117
THOI	GC	1000	50	1000000	18	38.16004705429077
THOI	GC	1000	50	1000000	19	41.692073583602905
THOI	GC	1000	50	1000000	20	45.7054762840271
THOI	GC	1000	55	100000	3	0.4268455505371094
THOI	GC	1000	55	100000	4	1.5857264995574951
THOI	GC	1000	55	100000	5	1.7712945938110352
THOI	GC	1000	55	100000	6	1.784759759902954
THOI	GC	1000	55	100000	7	1.8544480800628662
THOI	GC	1000	55	100000	8	1.8355941772460938
THOI	GC	1000	55	100000	9	1.9468295574188232
THOI	GC	1000	55	100000	10	2.068486213684082
THOI	GC	1000	55	100000	11	2.1165690422058105
THOI	GC	1000	55	100000	12	2.16389536857605
THOI	GC	1000	55	100000	13	2.288102388381958
THOI	GC	1000	55	100000	14	2.4157986640930176
THOI	GC	1000	55	100000	15	2.8313517570495605
THOI	GC	1000	55	100000	16	3.000051736831665
THOI	GC	1000	55	100000	17	3.4868783950805664
THOI	GC	1000	55	100000	18	3.666973114013672
THOI	GC	1000	55	100000	19	4.436077117919922
THOI	GC	1000	55	100000	20	4.821771860122681
THOI	GC	1000	55	200000	3	0.4477677345275879
THOI	GC	1000	55	200000	4	3.3013124465942383
THOI	GC	1000	55	200000	5	3.453775405883789
THOI	GC	1000	55	200000	6	3.375310182571411
THOI	GC	1000	55	200000	7	3.5081064701080322
THOI	GC	1000	55	200000	8	3.559630870819092
THOI	GC	1000	55	200000	9	3.6022043228149414
THOI	GC	1000	55	200000	10	3.864549398422241
THOI	GC	1000	55	200000	11	3.964954137802124
THOI	GC	1000	55	200000	12	4.3937602043151855
THOI	GC	1000	55	200000	13	4.816378831863403
THOI	GC	1000	55	200000	14	5.11168360710144
THOI	GC	1000	55	200000	15	5.650751352310181
THOI	GC	1000	55	200000	16	6.0474207401275635
THOI	GC	1000	55	200000	17	6.614543437957764
THOI	GC	1000	55	200000	18	7.841080188751221
THOI	GC	1000	55	200000	19	8.541404247283936
THOI	GC	1000	55	200000	20	9.265695333480835
THOI	GC	1000	55	300000	3	0.4282104969024658
THOI	GC	1000	55	300000	4	4.9639623165130615
THOI	GC	1000	55	300000	5	5.075141429901123
THOI	GC	1000	55	300000	6	4.962876319885254
THOI	GC	1000	55	300000	7	5.286888122558594
THOI	GC	1000	55	300000	8	5.089975357055664
THOI	GC	1000	55	300000	9	5.589065313339233
THOI	GC	1000	55	300000	10	5.804937839508057
THOI	GC	1000	55	300000	11	6.124783992767334
THOI	GC	1000	55	300000	12	6.734226942062378
THOI	GC	1000	55	300000	13	7.2174108028411865
THOI	GC	1000	55	300000	14	7.725674629211426
THOI	GC	1000	55	300000	15	8.32441759109497
THOI	GC	1000	55	300000	16	8.917576789855957
THOI	GC	1000	55	300000	17	9.666716575622559
THOI	GC	1000	55	300000	18	11.569600343704224
THOI	GC	1000	55	300000	19	12.532668352127075
THOI	GC	1000	55	300000	20	13.86741828918457
THOI	GC	1000	55	400000	3	0.42803478240966797
THOI	GC	1000	55	400000	4	5.679330110549927
THOI	GC	1000	55	400000	5	6.726773738861084
THOI	GC	1000	55	400000	6	6.629268407821655
THOI	GC	1000	55	400000	7	6.763611078262329
THOI	GC	1000	55	400000	8	6.755021810531616
THOI	GC	1000	55	400000	9	7.136848211288452
THOI	GC	1000	55	400000	10	7.816528558731079
THOI	GC	1000	55	400000	11	8.517266273498535
THOI	GC	1000	55	400000	12	9.014076709747314
THOI	GC	1000	55	400000	13	9.443703174591064
THOI	GC	1000	55	400000	14	10.191187620162964
THOI	GC	1000	55	400000	15	10.925424098968506
THOI	GC	1000	55	400000	16	11.738650560379028
THOI	GC	1000	55	400000	17	12.900190830230713
THOI	GC	1000	55	400000	18	15.154536247253418
THOI	GC	1000	55	400000	19	16.661821842193604
THOI	GC	1000	55	400000	20	18.349891185760498
THOI	GC	1000	55	500000	3	0.4790198802947998
THOI	GC	1000	55	500000	4	5.711188554763794
THOI	GC	1000	55	500000	5	8.518456935882568
THOI	GC	1000	55	500000	6	8.193244457244873
THOI	GC	1000	55	500000	7	8.519573450088501
THOI	GC	1000	55	500000	8	8.585008144378662
THOI	GC	1000	55	500000	9	9.17875599861145
THOI	GC	1000	55	500000	10	9.813529968261719
THOI	GC	1000	55	500000	11	10.400489091873169
THOI	GC	1000	55	500000	12	10.986139297485352
THOI	GC	1000	55	500000	13	11.882296323776245
THOI	GC	1000	55	500000	14	12.588705778121948
THOI	GC	1000	55	500000	15	13.723408222198486
THOI	GC	1000	55	500000	16	14.571139097213745
THOI	GC	1000	55	500000	17	15.942719459533691
THOI	GC	1000	55	500000	18	19.214435338974
THOI	GC	1000	55	500000	19	20.974740982055664
THOI	GC	1000	55	500000	20	22.870362997055054
THOI	GC	1000	55	600000	3	0.47514843940734863
THOI	GC	1000	55	600000	4	5.928772687911987
THOI	GC	1000	55	600000	5	11.659778118133545
THOI	GC	1000	55	600000	6	9.814981937408447
THOI	GC	1000	55	600000	7	10.138086795806885
THOI	GC	1000	55	600000	8	10.392085313796997
THOI	GC	1000	55	600000	9	10.993309736251831
THOI	GC	1000	55	600000	10	11.653701305389404
THOI	GC	1000	55	600000	11	12.234720706939697
THOI	GC	1000	55	600000	12	13.493286371231079
THOI	GC	1000	55	600000	13	14.138113737106323
THOI	GC	1000	55	600000	14	15.106121063232422
THOI	GC	1000	55	600000	15	16.080829858779907
THOI	GC	1000	55	600000	16	17.6204891204834
THOI	GC	1000	55	600000	17	19.31094217300415
THOI	GC	1000	55	600000	18	23.156196117401123
THOI	GC	1000	55	600000	19	25.018214464187622
THOI	GC	1000	55	600000	20	27.75547218322754
THOI	GC	1000	55	700000	3	0.4512321949005127
THOI	GC	1000	55	700000	4	5.896356105804443
THOI	GC	1000	55	700000	5	11.674888134002686
THOI	GC	1000	55	700000	6	11.619590520858765
THOI	GC	1000	55	700000	7	11.97445559501648
THOI	GC	1000	55	700000	8	12.012992143630981
THOI	GC	1000	55	700000	9	12.777456521987915
THOI	GC	1000	55	700000	10	13.55911135673523
THOI	GC	1000	55	700000	11	14.282251834869385
THOI	GC	1000	55	700000	12	15.72523283958435
THOI	GC	1000	55	700000	13	16.253617525100708
THOI	GC	1000	55	700000	14	17.392712831497192
THOI	GC	1000	55	700000	15	19.31126594543457
THOI	GC	1000	55	700000	16	20.82333207130432
THOI	GC	1000	55	700000	17	22.734675884246826
THOI	GC	1000	55	700000	18	26.918277740478516
THOI	GC	1000	55	700000	19	29.447357654571533
THOI	GC	1000	55	700000	20	34.58194041252136
THOI	GC	1000	55	800000	3	0.47057056427001953
THOI	GC	1000	55	800000	4	5.726248264312744
THOI	GC	1000	55	800000	5	13.125026941299438
THOI	GC	1000	55	800000	6	13.271243810653687
THOI	GC	1000	55	800000	7	13.573659896850586
THOI	GC	1000	55	800000	8	14.050087451934814
THOI	GC	1000	55	800000	9	15.07766079902649
THOI	GC	1000	55	800000	10	15.28365683555603
THOI	GC	1000	55	800000	11	16.41086435317993
THOI	GC	1000	55	800000	12	17.51836061477661
THOI	GC	1000	55	800000	13	18.85475444793701
THOI	GC	1000	55	800000	14	19.9243905544281
THOI	GC	1000	55	800000	15	21.609593629837036
THOI	GC	1000	55	800000	16	23.457315921783447
THOI	GC	1000	55	800000	17	25.539414882659912
THOI	GC	1000	55	800000	18	31.2833309173584
THOI	GC	1000	55	800000	19	32.799885988235474
THOI	GC	1000	55	800000	20	36.69453692436218
THOI	GC	1000	55	900000	3	0.46323060989379883
THOI	GC	1000	55	900000	4	5.734918117523193
THOI	GC	1000	55	900000	5	15.006546020507812
THOI	GC	1000	55	900000	6	14.488545179367065
THOI	GC	1000	55	900000	7	15.55107069015503
THOI	GC	1000	55	900000	8	15.672237157821655
THOI	GC	1000	55	900000	9	16.266824960708618
THOI	GC	1000	55	900000	10	17.094369173049927
THOI	GC	1000	55	900000	11	18.29245400428772
THOI	GC	1000	55	900000	12	19.93879270553589
THOI	GC	1000	55	900000	13	20.655461072921753
THOI	GC	1000	55	900000	14	22.181519031524658
THOI	GC	1000	55	900000	15	24.299224138259888
THOI	GC	1000	55	900000	16	26.12848925590515
THOI	GC	1000	55	900000	17	28.829142570495605
THOI	GC	1000	55	900000	18	34.003584146499634
THOI	GC	1000	55	900000	19	37.08222985267639
THOI	GC	1000	55	900000	20	41.34631109237671
THOI	GC	1000	55	1000000	3	0.486849308013916
THOI	GC	1000	55	1000000	4	5.699518918991089
THOI	GC	1000	55	1000000	5	16.88190507888794
THOI	GC	1000	55	1000000	6	16.687172412872314
THOI	GC	1000	55	1000000	7	17.09962272644043
THOI	GC	1000	55	1000000	8	17.35245656967163
THOI	GC	1000	55	1000000	9	17.825942039489746
THOI	GC	1000	55	1000000	10	19.43074941635132
THOI	GC	1000	55	1000000	11	20.28757619857788
THOI	GC	1000	55	1000000	12	21.82174849510193
THOI	GC	1000	55	1000000	13	23.137702226638794
THOI	GC	1000	55	1000000	14	25.12285542488098
THOI	GC	1000	55	1000000	15	26.98287296295166
THOI	GC	1000	55	1000000	16	29.24485421180725
THOI	GC	1000	55	1000000	17	32.263659954071045
THOI	GC	1000	55	1000000	18	37.71528363227844
THOI	GC	1000	55	1000000	19	41.66133189201355
THOI	GC	1000	55	1000000	20	45.789514780044556
THOI	GC	1000	60	100000	3	0.5330727100372314
THOI	GC	1000	60	100000	4	1.6816208362579346
