n_variables	n_samples	real_entropy	real_o_information	npeet_entropy	gcmi_entropy	o_info_npeet	o_info_gcmi
6	15000	-8.218907338658504	2.7875088410763738	-10.675007178581023	10.258358668346593	-3.7013110076097675	-4.127272818155369
6	100000	-8.218907338658504	2.7875088410763738	-11.13341488553852	10.255900161144547	-5.052438025916615	-4.143870038264552
6	150000	-8.218907338658504	2.7875088410763738	-11.236073038787506	10.242754715290797	-5.3555155993343675	-4.187412713659214
6	1000000	-8.218907338658504	2.7875088410763738	-11.644432171036268	10.24359571381326	-6.818690252569986	-4.186258461213228
6	1500000	-8.218907338658504	2.7875088410763738	-11.734763725995773	10.243370947696729	-7.138010077422017	-4.186276375540658
6	10	-8.197739922239855	2.7025626690746662	-7.972671849847014	10.667572200905447	-0.46986032449872894	-1.038749469184431
6	15	-8.197739922239855	2.7025626690746662	-7.502857152310128	9.234192447593433	-0.9086939392973861	-1.8908206538869905
6	100	-8.197739922239855	2.7025626690746662	-9.277069427780063	10.208787058877615	-0.9162378554128878	-3.112835183821417
6	150	-8.197739922239855	2.7025626690746662	-9.28353247306595	10.453848208376675	-1.2241885165274056	-2.7320598512510728
6	1000	-8.197739922239855	2.7025626690746662	-9.919216178855185	10.383671475776673	-1.7340792679788635	-3.327801293087667
6	1500	-8.197739922239855	2.7025626690746662	-10.002630221768626	10.42519263720387	-2.126496366089583	-3.2145746286408823
6	10000	-8.197739922239855	2.7025626690746662	-10.554497174551326	10.41847237706094	-3.349222606261243	-3.2972316009616236
6	15000	-8.197739922239855	2.7025626690746662	-10.673402800761636	10.427149514752308	-3.639489606478456	-3.2805588131470884
6	100000	-8.197739922239855	2.7025626690746662	-11.123097297957248	10.424760664923504	-4.975219941721676	-3.2884977874574943
6	150000	-8.197739922239855	2.7025626690746662	-11.21361107332081	10.424048028572125	-5.2869740674866605	-3.2870756736267737
6	1000000	-8.197739922239855	2.7025626690746662	-11.62662328209679	10.424374830674896	-6.7306713779196485	-3.2898344862092515
6	1500000	-8.197739922239855	2.7025626690746662	-11.708770534176661	10.424550350796373	-7.048509223661576	-3.2913620426369974
6	10	-8.137805957008098	2.718481980841922	-7.13809637207015	10.761956619596049	-0.7061404205228072	-1.9215990147824087
6	15	-8.137805957008098	2.718481980841922	-8.162319530057063	9.40964526187855	-0.4923656697534682	-4.0493350210142935
6	100	-8.137805957008098	2.718481980841922	-9.270127314870109	10.269924859171502	-0.81802290699423	-3.355658171774664
6	150	-8.137805957008098	2.718481980841922	-9.091120090883344	10.313162721732025	-1.1472846609721046	-3.607445945103656
6	1000	-8.137805957008098	2.718481980841922	-9.93406555140748	10.265933760596482	-1.9899856672107958	-3.999735587968125
6	1500	-8.137805957008098	2.718481980841922	-10.056988084556494	10.27195477403983	-2.238848703576487	-3.9946497576006124
6	10000	-8.137805957008098	2.718481980841922	-10.51991276258271	10.2521077469724	-3.3568503979672	-4.140871744992161
6	15000	-8.137805957008098	2.718481980841922	-10.626976075249477	10.227788414273318	-3.664176579797342	-4.229079678291384
6	100000	-8.137805957008098	2.718481980841922	-11.04749851313057	10.262845861106612	-5.051569804872749	-4.131729112680645
6	150000	-8.137805957008098	2.718481980841922	-11.13456567000707	10.272599397359805	-5.356719927664592	-4.099246772375309
6	1000000	-8.137805957008098	2.718481980841922	-11.550302079019922	10.262501689541114	-6.817704409032459	-4.1342427615946065
6	1500000	-8.137805957008098	2.718481980841922	-11.638914380153079	10.261787235846752	-7.134950261000178	-4.1368796412670505
6	10	-7.402572142191762	2.0028187891427898	-6.49331357251987	10.974648339506423	-0.8408638686000032	-0.9879954400755437
6	15	-7.402572142191762	2.0028187891427898	-6.16013390753611	10.583126325834186	-1.3147208952751868	-1.30346125932234
6	100	-7.402572142191762	2.0028187891427898	-8.166084046974209	10.43795186372697	-0.4563186863925992	-2.602314951901718
6	150	-7.402572142191762	2.0028187891427898	-8.923645602760864	10.350327520311952	-1.0282982877769342	-3.0415557040785615
6	1000	-7.402572142191762	2.0028187891427898	-8.970225857892514	10.571136854695114	-1.8194223304234143	-3.043967367577949
6	1500	-7.402572142191762	2.0028187891427898	-9.115952455987657	10.542223324155984	-2.0389860081196645	-3.0701954076125517
6	10000	-7.402572142191762	2.0028187891427898	-9.63322295172178	10.568819510495596	-3.321500108686621	-3.060657300579244
6	15000	-7.402572142191762	2.0028187891427898	-9.74827924056137	10.525025402397594	-3.6386864801620717	-3.1999819078743243
6	100000	-7.402572142191762	2.0028187891427898	-10.178028532542626	10.565549967164037	-5.005374662231901	-3.1047060882136748
6	150000	-7.402572142191762	2.0028187891427898	-10.273028209433004	10.559418803702558	-5.335846210623657	-3.1257288907106613
6	1000000	-7.402572142191762	2.0028187891427898	-10.676129208477164	10.564721151097451	-6.776211699939132	-3.10970823266603
6	1500000	-7.402572142191762	2.0028187891427898	-10.766970945088676	10.563024745603105	-7.090563180470632	-3.1125313259282095
6	10	-8.146541630532816	2.7265478288961162	-6.749707976113447	11.092630770958685	-0.5771976741471008	0.6371330050050403
6	15	-8.146541630532816	2.7265478288961162	-8.737115912106855	9.546410016911508	-0.6882262150685108	-1.960394549298904
6	100	-8.146541630532816	2.7265478288961162	-9.037894525669195	10.01875482839814	-0.934530973213775	-3.5741699531833433
6	150	-8.146541630532816	2.7265478288961162	-9.277623958683936	10.612705653071988	-1.2094801500279573	-2.1706187314139456
6	1000	-8.146541630532816	2.7265478288961162	-9.61873990221155	10.449591348094732	-2.08275553068934	-3.106265393419534
6	1500	-8.146541630532816	2.7265478288961162	-9.740590638661626	10.414536032018956	-2.3022556009791373	-3.2951763513878873
6	10000	-8.146541630532816	2.7265478288961162	-10.426271639193729	10.471012922036184	-3.381052425793719	-3.1274854256923845
6	15000	-8.146541630532816	2.7265478288961162	-10.4830783118324	10.468908966333236	-3.6883357955616134	-3.1603622302235976
6	100000	-8.146541630532816	2.7265478288961162	-10.985676909144523	10.456199089322215	-5.049973037695636	-3.193429407060613
6	150000	-8.146541630532816	2.7265478288961162	-11.077681126699602	10.460796605627248	-5.344578472373456	-3.186684955324722
6	1000000	-8.146541630532816	2.7265478288961162	-11.511037638502735	10.45705600336506	-6.769030288464435	-3.1926361492295214
6	1500000	-8.146541630532816	2.7265478288961162	-11.600553887594288	10.459405446152603	-7.079184731679895	-3.187119017727653
6	10	-8.249014236700361	2.8161814619932812	-5.133175323577511	10.16944667134461	-2.3784110436919583	0.11119847645809244
6	15	-8.249014236700361	2.8161814619932812	-7.203364849414573	9.975085444090105	-1.1923602711846577	-1.943481771231049
6	100	-8.249014236700361	2.8161814619932812	-9.425295191316671	10.064961239678183	-1.2476900237413489	-3.7454587531735513
6	150	-8.249014236700361	2.8161814619932812	-8.808255780195353	10.274981763629597	-1.221802184650059	-3.1782152335450817
6	1000	-8.249014236700361	2.8161814619932812	-9.966564055787254	10.583251834469774	-2.0486161546782284	-2.716094500639585
6	1500	-8.249014236700361	2.8161814619932812	-9.879977226462643	10.512871906846417	-2.252775533520115	-2.9443562678715054
6	10000	-8.249014236700361	2.8161814619932812	-10.498509186011749	10.397008090484553	-3.3921003086664996	-3.3453429915999493
6	15000	-8.249014236700361	2.8161814619932812	-10.616763734457745	10.43636572391483	-3.7180373991982947	-3.2538106319997695
6	100000	-8.249014236700361	2.8161814619932812	-11.094373915708594	10.437783768729751	-5.04975438620508	-3.240760587401269
6	150000	-8.249014236700361	2.8161814619932812	-11.194755218373647	10.436069401638026	-5.339658111342089	-3.2488413654948047
6	1000000	-8.249014236700361	2.8161814619932812	-11.633153106990605	10.426052860198393	-6.765246524702846	-3.2766232413791982
6	1500000	-8.249014236700361	2.8161814619932812	-11.720728607909134	10.431250856097588	-7.080728088149982	-3.262910282188045
6	10	-7.927826964546242	2.4763983085249563	-7.21910613928334	8.848892589742588	-0.5732346974987585	-2.3026296897369747
6	15	-7.927826964546242	2.4763983085249563	-7.628572354770608	10.275866845296473	-0.4637402648444251	-2.444498107190853
6	100	-7.927826964546242	2.4763983085249563	-8.94629227797169	10.454886378872244	-0.8460719329858648	-2.771097277376434
6	150	-7.927826964546242	2.4763983085249563	-9.12803965634367	10.133517269266974	-1.288960659399848	-3.9475379885211908
6	1000	-7.927826964546242	2.4763983085249563	-9.660684103747974	10.402898538806898	-1.8010807727777092	-3.4309202382007413
6	1500	-7.927826964546242	2.4763983085249563	-9.821704871992196	10.474569725454293	-2.2313110157417526	-3.2708567834849305
6	10000	-7.927826964546242	2.4763983085249563	-10.268338098129256	10.42592835901391	-3.372712723379621	-3.502933283692201
6	15000	-7.927826964546242	2.4763983085249563	-10.392738714104464	10.394706052987578	-3.6381715977100484	-3.57688166193838
6	100000	-7.927826964546242	2.4763983085249563	-10.80751969153146	10.395661491354156	-5.014017514527168	-3.604431409358945
6	150000	-7.927826964546242	2.4763983085249563	-10.88794604171676	10.388485812313235	-5.327543113666948	-3.6222143345929254
6	1000000	-7.927826964546242	2.4763983085249563	-11.305995888391777	10.393479860854132	-6.7868869277460675	-3.611133326899264
6	1500000	-7.927826964546242	2.4763983085249563	-11.389470758003746	10.394693660589319	-7.098938405943265	-3.6065673731503622
6	10	-7.996551096963898	2.52315983656284	-8.040551159052118	9.863602747666318	-0.9869240331363116	-2.4765376285927445
6	15	-7.996551096963898	2.52315983656284	-8.98886415433221	9.777683298769547	-0.7840417656258154	-1.4648091674584833
6	100	-7.996551096963898	2.52315983656284	-9.664489394778759	10.220740388213088	-0.051551732926739646	-3.370455567030781
6	150	-7.996551096963898	2.52315983656284	-9.692452055968463	9.89430891039251	-0.48433961359332045	-5.113470747340941
6	1000	-7.996551096963898	2.52315983656284	-10.066898907768936	10.074500118627041	-1.6841108147183803	-5.016837580051323
6	1500	-7.996551096963898	2.52315983656284	-10.171496366677523	10.099489336678808	-1.9069009737386935	-4.953250554538052
6	10000	-7.996551096963898	2.52315983656284	-10.569626594198564	10.067696747707929	-3.2579195363233566	-5.174243129238349
6	15000	-7.996551096963898	2.52315983656284	-10.665234143214711	10.132111327856746	-3.538140565208579	-4.951620240659125
6	100000	-7.996551096963898	2.52315983656284	-11.021836324247033	10.121091077880589	-5.005090499875507	-5.000020315102908
6	150000	-7.996551096963898	2.52315983656284	-11.096240745623923	10.104385582325653	-5.319629684637263	-5.061075747510557
6	1000000	-7.996551096963898	2.52315983656284	-11.469769112598541	10.10153838762704	-6.834145027058533	-5.071176418262972
6	1500000	-7.996551096963898	2.52315983656284	-11.548302783755755	10.111491820698648	-7.157127830553527	-5.034484403788063
6	10	-7.743274136502656	2.3537537065176224	-7.795381442703572	9.609461898239593	1.0908665214359559	-1.3646086148887022
6	15	-7.743274136502656	2.3537537065176224	-7.3517375757983725	9.69036016896406	-1.8629097053402361	-1.878366264423363
6	100	-7.743274136502656	2.3537537065176224	-8.51352805884331	10.65196401458425	-1.0402310001598565	-2.2525920844688514
6	150	-7.743274136502656	2.3537537065176224	-9.082759439767916	10.185795522205604	-1.042517823171302	-3.678743610461133
6	1000	-7.743274136502656	2.3537537065176224	-9.434957811007441	10.3273591328995	-1.8459947099474192	-3.7214119610064884
6	1500	-7.743274136502656	2.3537537065176224	-9.547014673468905	10.379992644729203	-2.165902837919802	-3.600091833523173
6	10000	-7.743274136502656	2.3537537065176224	-10.051989905436347	10.422876688153158	-3.358745796284495	-3.5554236379088238
6	15000	-7.743274136502656	2.3537537065176224	-10.139567509054032	10.430722685135096	-3.644299667589877	-3.5365476270682237
6	100000	-7.743274136502656	2.3537537065176224	-10.585251393759478	10.408890695574376	-5.04986615724269	-3.627398401096791
6	150000	-7.743274136502656	2.3537537065176224	-10.666478899815505	10.421552001061688	-5.345296385220394	-3.5847712634521685
6	1000000	-7.743274136502656	2.3537537065176224	-11.085077907314044	10.413314135014527	-6.801839367192599	-3.613829597839434
6	1500000	-7.743274136502656	2.3537537065176224	-11.17109403956454	10.409635336794839	-7.111251774649702	-3.6248919019929815
6	10	-8.378660357002552	2.9062255741034164	-7.658804888662836	9.459567488780026	-2.1645747029738835	0.13021912139473102
6	15	-8.378660357002552	2.9062255741034164	-9.749758410822821	10.37149969534001	0.0068877799044742005	-1.5582092568792376
6	100	-8.378660357002552	2.9062255741034164	-9.328868989195474	10.290199167431776	-1.0870115429948157	-2.8555435653062986
6	150	-8.378660357002552	2.9062255741034164	-9.597032252710736	10.1350157021536	-0.7822099409422947	-3.8394888205367366
6	1000	-8.378660357002552	2.9062255741034164	-10.217287107460324	10.182699299934331	-1.941682825101104	-4.091150387360983
6	1500	-8.378660357002552	2.9062255741034164	-10.279025376363283	10.291145845865586	-2.1781970360006753	-3.8005876632809077
6	10000	-8.378660357002552	2.9062255741034164	-10.777078486171668	10.231196415678118	-3.3506122573687236	-4.096421306480174
6	15000	-8.378660357002552	2.9062255741034164	-10.902817343669106	10.224061952236145	-3.637991010623871	-4.1057485281856
6	100000	-8.378660357002552	2.9062255741034164	-11.332366328004973	10.254777123687845	-5.022706981543472	-4.029949415630867
6	150000	-8.378660357002552	2.9062255741034164	-11.428282608881382	10.246560592103013	-5.334157353556904	-4.049405899499618
6	1000000	-8.378660357002552	2.9062255741034164	-11.83729159510559	10.246540730244902	-6.794407822629211	-4.055003810908623
6	1500000	-8.378660357002552	2.9062255741034164	-11.925590425899355	10.250043536756467	-7.1085727728005565	-4.045194757243927
6	10	-7.545566120407514	2.1440586211076536	-8.080574365611538	8.955401332062754	-0.5198324825324434	-1.9781584147138602
6	15	-7.545566120407514	2.1440586211076536	-8.083772300621495	10.547385817936338	0.38843907353805207	-2.299981985188637
6	100	-7.545566120407514	2.1440586211076536	-8.62966505631097	10.374526208801651	-0.5907031599122803	-3.407728780177095
6	150	-7.545566120407514	2.1440586211076536	-9.070272423715224	10.044608014859856	-0.6385854267216189	-4.3798007508192
6	1000	-7.545566120407514	2.1440586211076536	-9.394218770416336	10.261898872397074	-1.5925109105674053	-4.280720437972477
6	1500	-7.545566120407514	2.1440586211076536	-9.600950832613236	10.228825618936595	-1.8958594460604274	-4.463656929719157
6	10000	-7.545566120407514	2.1440586211076536	-10.020153460328402	10.268948110983386	-3.254285209686735	-4.408000479328798
6	15000	-7.545566120407514	2.1440586211076536	-10.112030156096019	10.269932082281873	-3.5537191182715446	-4.407935781501081
6	100000	-7.545566120407514	2.1440586211076536	-10.46672304059691	10.27689789537173	-5.000845958383756	-4.390298328699252
6	150000	-7.545566120407514	2.1440586211076536	-10.557782887320844	10.270104545215736	-5.307602596803157	-4.417697187952946
6	1000000	-7.545566120407514	2.1440586211076536	-10.925612565585482	10.275367769708602	-6.812161614502621	-4.399766578204492
6	1500000	-7.545566120407514	2.1440586211076536	-11.006184371661405	10.283541075620946	-7.142814243821348	-4.372257449674429
7	10	-9.811068302118287	3.3291134791609878	-9.601742255010143	12.285478558914948	-1.4722397031170047	0.15711701474609896
7	15	-9.811068302118287	3.3291134791609878	-8.62545304870759	11.134658591897066	-1.6034867240142532	-1.4260068538499766
7	100	-9.811068302118287	3.3291134791609878	-10.693936613645826	12.287670432854291	-0.9201601797267358	-3.9037016397098583
7	150	-9.811068302118287	3.3291134791609878	-10.821661076019598	12.36548870728919	-1.062002073561061	-4.042028876025633
7	1000	-9.811068302118287	3.3291134791609878	-11.48217027348079	12.378948345527744	-1.273572177478961	-4.598028749269908
7	1500	-9.811068302118287	3.3291134791609878	-11.515427092710867	12.526391776112584	-1.5419279273666078	-4.111701120001854
7	10000	-9.811068302118287	3.3291134791609878	-11.960940358207285	12.47060866583049	-2.726598749611888	-4.44800400355701
7	15000	-9.811068302118287	3.3291134791609878	-12.058822035930323	12.49215205387384	-2.913849268185693	-4.364284380040253
7	100000	-9.811068302118287	3.3291134791609878	-12.417177327290563	12.444797961114773	-4.350763289976264	-4.574673851673808
7	150000	-9.811068302118287	3.3291134791609878	-12.482075298372976	12.460114890638756	-4.654649898583855	-4.507321372797655
7	1000000	-9.811068302118287	3.3291134791609878	-12.808105043544785	12.454731288557591	-6.167699876873861	-4.53383084429656
7	1500000	-9.811068302118287	3.3291134791609878	-12.878009456092286	12.455841261458117	-6.495796621557915	-4.5320370975162305
7	10	-10.203789880216036	3.648086940428236	-7.658177539450973	11.457153909365406	-1.9845431779980203	-1.2356396516590848
7	15	-10.203789880216036	3.648086940428236	-9.930834627627378	12.714969285207339	-2.236000776428945	-1.0190901793036957
7	100	-10.203789880216036	3.648086940428236	-10.409869479348652	12.284955562719448	-0.932824137468458	-3.450261751235125
7	150	-10.203789880216036	3.648086940428236	-10.844829881907994	12.513503989501412	-0.996042463255101	-3.1207082688198824
7	1000	-10.203789880216036	3.648086940428236	-11.60680193205583	12.561657213872602	-1.5247402988682381	-3.454829560721464
7	1500	-10.203789880216036	3.648086940428236	-11.599434547342947	12.63383331993676	-1.6386359296060675	-3.3384657195422562
7	10000	-10.203789880216036	3.648086940428236	-12.168279055630492	12.54822603089968	-2.8324533333736994	-3.6898639619359557
7	15000	-10.203789880216036	3.648086940428236	-12.29063898341968	12.575756240524441	-3.096014257596387	-3.6235164279578953
7	100000	-10.203789880216036	3.648086940428236	-12.706504336139773	12.591538581949408	-4.4495767043256365	-3.5772630072806493
7	150000	-10.203789880216036	3.648086940428236	-12.785201653571722	12.586984909613514	-4.741116222387227	-3.594661785524451
7	1000000	-10.203789880216036	3.648086940428236	-13.149479336905642	12.587191115724478	-6.195473806845968	-3.593593708246452
7	1500000	-10.203789880216036	3.648086940428236	-13.223363163728795	12.586669360541585	-6.512579312587619	-3.594315324795282
7	10	-10.03604371041827	3.537243631299795	-10.123240392996832	12.743992046345518	-0.34711802362892286	-0.45524536429304163
7	15	-10.03604371041827	3.537243631299795	-10.439611118335696	12.243780642371057	-0.5425359582235814	-2.135883941287233
7	100	-10.03604371041827	3.537243631299795	-11.136194825938167	11.784856444370961	-0.4345600931015454	-6.079425244364877
7	150	-10.03604371041827	3.537243631299795	-11.2726729062693	12.450294430672475	-0.2423930243788135	-3.6661449479766475
7	1000	-10.03604371041827	3.537243631299795	-11.854103128773293	12.384242540056682	-1.1241127167041185	-4.752339307378257
7	1500	-10.03604371041827	3.537243631299795	-11.940177987892396	12.4800653350799	-1.4059615045666831	-4.4756640188338395
7	10000	-10.03604371041827	3.537243631299795	-12.328445046460022	12.324731538594152	-2.5533669842868463	-5.217008162704154
7	15000	-10.03604371041827	3.537243631299795	-12.369325341736218	12.348752861768455	-2.899798450632055	-5.110671466389519
7	100000	-10.03604371041827	3.537243631299795	-12.70109026280413	12.319185517142603	-4.32471782381117	-5.250592349008855
7	150000	-10.03604371041827	3.537243631299795	-12.774722952121085	12.323208874321049	-4.669259137612329	-5.23241279513411
7	1000000	-10.03604371041827	3.537243631299795	-13.087947698602814	12.321549983004504	-6.1709272838195375	-5.24461307303428
7	1500000	-10.03604371041827	3.537243631299795	-13.154455590739051	12.326136137175137	-6.510228699793892	-5.223463045747792
7	10	-10.73542010542402	4.147266644652085	-7.697801436140811	13.688009733375992	-2.1059040225935206	1.139371406171719
7	15	-10.73542010542402	4.147266644652085	-10.580878661699076	12.85745885705386	-1.7452623715225215	-0.8030050719648472
7	100	-10.73542010542402	4.147266644652085	-10.725049179813508	12.364282993568644	-1.6483311570341073	-3.0108864179621904
7	150	-10.73542010542402	4.147266644652085	-10.984796622463605	12.514104526077269	-0.7426764487864332	-2.928473276982949
7	1000	-10.73542010542402	4.147266644652085	-11.946038154535945	12.561867082284907	-1.6961158782532522	-3.328351369924853
7	1500	-10.73542010542402	4.147266644652085	-12.047134452723403	12.617972281243476	-1.8957379496607913	-3.174575492449975
7	10000	-10.73542010542402	4.147266644652085	-12.61106690755377	12.581409145218784	-2.926132159353685	-3.4159040574231128
7	15000	-10.73542010542402	4.147266644652085	-12.721166999846442	12.56039923127967	-3.2430805333409367	-3.497827175824483
7	100000	-10.73542010542402	4.147266644652085	-13.179485997002612	12.562962680945168	-4.5306240326034555	-3.5064550032942634
7	150000	-10.73542010542402	4.147266644652085	-13.284388730640668	12.54505048095759	-4.826825493999465	-3.5579719218848
7	1000000	-10.73542010542402	4.147266644652085	-13.684658296964955	12.55182541857367	-6.235466013373497	-3.5378860645808885
7	1500000	-10.73542010542402	4.147266644652085	-13.762635714064327	12.552736777196323	-6.556077293361106	-3.5370060513639388
7	10	-10.01836526721224	3.5239339936667093	-9.908137312079097	12.678665489259517	0.5942304370039722	-1.4528700200081701
7	15	-10.01836526721224	3.5239339936667093	-10.581884508955797	11.501100356693613	0.05112727784384674	-1.5085210750216902
7	100	-10.01836526721224	3.5239339936667093	-11.276001001687392	12.541638301801067	-0.3771569576752185	-3.2119434996388634
7	150	-10.01836526721224	3.5239339936667093	-11.325647261409852	12.259001141346467	-0.23440977312370848	-4.669562617174314
7	1000	-10.01836526721224	3.5239339936667093	-11.72384015144933	12.37479017044423	-1.2491261609331943	-4.789658878996768
7	1500	-10.01836526721224	3.5239339936667093	-11.876717184031241	12.221984968154132	-1.3228071033210043	-5.514183897615709
7	10000	-10.01836526721224	3.5239339936667093	-12.269885572332125	12.307643860905912	-2.602972606419044	-5.287554273377424
7	15000	-10.01836526721224	3.5239339936667093	-12.370347614160409	12.320557288348331	-2.9093585190068723	-5.2451971165744595
7	100000	-10.01836526721224	3.5239339936667093	-12.68864410145487	12.325568636934278	-4.341225793685673	-5.237663452354695
7	150000	-10.01836526721224	3.5239339936667093	-12.758935009920403	12.328741149452737	-4.656000937278634	-5.225681838701796
7	1000000	-10.01836526721224	3.5239339936667093	-13.069194916378596	12.325992508244576	-6.171163702374805	-5.23858462602675
7	1500000	-10.01836526721224	3.5239339936667093	-13.134341203145198	12.325646860645126	-6.5092395476315374	-5.239919240820882
7	10	-9.926074736459974	3.4555126546743935	-9.45788606465937	11.610809646292115	-2.181528739519493	-2.670059207768894
7	15	-9.926074736459974	3.4555126546743935	-9.959767022310148	12.920685025652961	-1.0861694287877697	-1.6900895814674755
7	100	-9.926074736459974	3.4555126546743935	-10.952244541470849	12.209093142240258	-0.4384591436215075	-4.405058309119369
7	150	-9.926074736459974	3.4555126546743935	-11.187218815819605	12.549609579931168	-0.5891753634375902	-3.1767583756586504
7	1000	-9.926074736459974	3.4555126546743935	-11.438314409147925	12.434334032999296	-1.2205061465058975	-4.385009269523444
7	1500	-9.926074736459974	3.4555126546743935	-11.72865852873535	12.46257214145071	-1.6031437117919936	-4.278924014549602
7	10000	-9.926074736459974	3.4555126546743935	-12.10160203133271	12.401830372612192	-2.6946750984806727	-4.650687386367579
7	15000	-9.926074736459974	3.4555126546743935	-12.1582224052774	12.439258709821178	-2.978944933925611	-4.500977552974604
7	100000	-9.926074736459974	3.4555126546743935	-12.526278847037009	12.46040238667112	-4.378900049987273	-4.441217680565401
7	150000	-9.926074736459974	3.4555126546743935	-12.598911667959737	12.443591139511247	-4.685679036529166	-4.509342694888929
7	1000000	-9.926074736459974	3.4555126546743935	-12.930229565818198	12.451230533028374	-6.167041949609917	-4.479340425167138
7	1500000	-9.926074736459974	3.4555126546743935	-12.998964815242573	12.451894494863	-6.495075197129111	-4.478295329114083
7	10	-10.073885541896999	3.5642558310693175	-8.01706473179174	11.482216158618694	-1.4578408307528719	-0.010281912055084774
7	15	-10.073885541896999	3.5642558310693175	-10.170965575425265	11.532928725809402	-0.15141299672619368	-3.1850701084990547
7	100	-10.073885541896999	3.5642558310693175	-10.991889300025411	12.363211530461104	0.12728572198408727	-3.7389712907273633
7	150	-10.073885541896999	3.5642558310693175	-11.262137219189412	12.302509016379554	-0.3573583271904752	-4.113706289856978
7	1000	-10.073885541896999	3.5642558310693175	-11.8122700668168	12.261099953888674	-1.2641305051912752	-5.199581061124917
7	1500	-10.073885541896999	3.5642558310693175	-11.872246936218458	12.403865104936205	-1.4157544051318922	-4.5871487123667265
7	10000	-10.073885541896999	3.5642558310693175	-12.289861822467977	12.404910299805483	-2.664174559466204	-4.7147333747366815
7	15000	-10.073885541896999	3.5642558310693175	-12.393024827648986	12.366895307793794	-2.950698256373407	-4.8760582208809495
7	100000	-10.073885541896999	3.5642558310693175	-12.714140574803462	12.37959035199854	-4.342775765001939	-4.847203447889953
7	150000	-10.073885541896999	3.5642558310693175	-12.793504911644423	12.37601031714512	-4.673949640140236	-4.8620615019426054
7	1000000	-10.073885541896999	3.5642558310693175	-13.11668214984767	12.380949399766353	-6.167787831291555	-4.8455177475144
7	1500000	-10.073885541896999	3.5642558310693175	-13.185111520607418	12.378266743087604	-6.500503685715614	-4.855934646497616
7	10	-11.25637801381697	4.639434015444834	-9.386645500961821	11.17821247873237	-0.7614415023999257	-2.0238417185065813
7	15	-11.25637801381697	4.639434015444834	-9.667093665373697	11.484322920752641	-0.7671192209632878	-5.134879420346003
7	100	-11.25637801381697	4.639434015444834	-11.711057900742658	12.316550983710178	-0.8038762318905199	-3.291803800430827
7	150	-11.25637801381697	4.639434015444834	-12.072313648175815	12.380760830884203	-0.7525986557950191	-3.29184223787378
7	1000	-11.25637801381697	4.639434015444834	-12.791829115174018	12.235413214957829	-1.5580184514655855	-4.906155559327949
7	1500	-11.25637801381697	4.639434015444834	-12.922651695840168	12.239973687719495	-1.8139479141320507	-4.906074557502663
7	10000	-11.25637801381697	4.639434015444834	-13.427010620123582	12.204575494713948	-2.8407520556775125	-5.161781945215644
7	15000	-11.25637801381697	4.639434015444834	-13.51350631794898	12.229583124943549	-3.130879360578902	-5.093053196122781
7	100000	-11.25637801381697	4.639434015444834	-13.910996218559639	12.2480708711206	-4.493351897056982	-5.028725905255143
7	150000	-11.25637801381697	4.639434015444834	-13.994006629333771	12.243707910953523	-4.8036165067987895	-5.0498937366333365
7	1000000	-11.25637801381697	4.639434015444834	-14.365531564164133	12.239573963845418	-6.253071753161066	-5.068137781622049
7	1500000	-11.25637801381697	4.639434015444834	-14.437814365634551	12.237735130348891	-6.567855103717633	-5.076039858261652
7	10	-10.89697264172677	4.305228804735648	-10.40977581276236	12.658109133140496	-1.1799677094860712	0.2948879581119499
7	15	-10.89697264172677	4.305228804735648	-9.647756868089681	12.28084010968285	-1.8342375781116331	-1.9962843142318292
7	100	-10.89697264172677	4.305228804735648	-11.745755072642309	12.352941083366366	-0.6997681605482597	-3.2910607603100885
7	150	-10.89697264172677	4.305228804735648	-11.617220133904524	12.47949724619594	-0.9686978291941131	-3.113474069967019
7	1000	-10.89697264172677	4.305228804735648	-12.256068959804605	12.494763925196468	-1.6056767117565798	-3.781354108836233
7	1500	-10.89697264172677	4.305228804735648	-12.499140181705156	12.475274769024537	-1.8614561172124837	-3.891280707670475
7	10000	-10.89697264172677	4.305228804735648	-12.969377005698334	12.385101820085026	-2.872262333354712	-4.320709774321514
7	15000	-10.89697264172677	4.305228804735648	-13.052361913207882	12.397828032969299	-3.1645438379261464	-4.273477158143955
7	100000	-10.89697264172677	4.305228804735648	-13.496921281970678	12.38224529894476	-4.473061307892031	-4.349324385204959
7	150000	-10.89697264172677	4.305228804735648	-13.577647455170993	12.387879507094516	-4.788517435007861	-4.32824108344758
7	1000000	-10.89697264172677	4.305228804735648	-13.947076871865104	12.39320902692826	-6.2115292470812165	-4.313462352658284
7	1500000	-10.89697264172677	4.305228804735648	-14.025475338389327	12.391448137397257	-6.53160830262474	-4.3208065048246596
7	10	-9.745453029930793	3.35993214606318	-9.129243708758095	11.576456232640387	-1.9777164408528805	-0.4068915737509968
7	15	-9.745453029930793	3.35993214606318	-9.44847184517693	12.483229476880672	-1.2340476926361745	0.01653159721426789
7	100	-9.745453029930793	3.35993214606318	-10.023709129663553	12.94306662971558	-1.3460999025960874	-1.8148873487618857
7	150	-9.745453029930793	3.35993214606318	-9.990247293623082	12.405025406562823	-0.6045779411131065	-3.461532066572545
7	1000	-9.745453029930793	3.35993214606318	-10.759081171698341	12.59751159311387	-1.650613436172506	-3.497761356195454
